row_id,source,sent0,sent1,hard_neg,static_score,static_reason,chiral_score,chiral_reason,verdict,error,raw
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'closes' is a direct directional and temporal antonym of 'opens' within the same context."",
  ""verdict"": ""PASS""
}"
9537,ego4d,The woman closes the water bottle in her right hand with her right hand.,The woman closes the bottle,The woman opens the water bottle in her right hand with her right hand.,3.0,"The subject, object, and specific manner of the action are identical between the anchor and the hard negative.",3.0,The action 'opens' is the direct temporal and directional antonym of 'closes' within the same context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and specific manner of the action are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'opens' is the direct temporal and directional antonym of 'closes' within the same context."",
  ""verdict"": ""PASS""
}"
9538,ego4d,The gardener uproots the weeds on the ground,The gardener uproots a weed,The gardener plants the weeds on the ground,3.0,"The subject, object, and setting are perfectly identical across both the anchor and the hard negative.",3.0,The verb 'plants' represents the direct temporal and directional antonym of 'uproots' within the gardening context.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are perfectly identical across both the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'plants' represents the direct temporal and directional antonym of 'uproots' within the gardening context."",
  ""verdict"": ""PASS""
}
```"
9539,ego4d,The mechanic closes the tool box,The mechanic closes a tool box,The mechanic opens the tool box,3.0,The subject and object are identical word-for-word between the anchor and the hard negative.,3.0,'Opens' is the perfect temporal and directional antonym of 'closes' in this context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical word-for-word between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Opens' is the perfect temporal and directional antonym of 'closes' in this context."",
  ""verdict"": ""PASS""
}"
9540,ego4d,The knitter pulls more yarn from a skein of yarn with her left hand.,The knitter pulls the yarn through the fabric with the crochet hook,The knitter winds more yarn onto a skein of yarn with her left hand.,2.0,"The prepositional phrases 'from a skein' and 'onto a skein' differ, which technically changes the spatial setting although it supports the action change.",3.0,The actions 'pulling from' and 'winding onto' represent a perfect directional and temporal reversal in the context of yarn management.,PASS,,"{
  ""static_score"": 2,
  ""static_reason"": ""The prepositional phrases 'from a skein' and 'onto a skein' differ, which technically changes the spatial setting although it supports the action change."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'pulling from' and 'winding onto' represent a perfect directional and temporal reversal in the context of yarn management."",
  ""verdict"": ""PASS""
}"
9541,ego4d,The cleaner puts the spray bottle on the table,The cleaner puts cooking oil bottle on the table,The cleaner takes the spray bottle off the table,3.0,"The subject, object, and setting are identical between the anchor and the hard negative.",3.0,The actions 'puts on' and 'takes off' represent a perfect temporal and directional reversal.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts on' and 'takes off' represent a perfect temporal and directional reversal."",
  ""verdict"": ""PASS""
}"
9542,ego4d,The driver removes his left hand from the steering wheel of the car.,The passenger removes her left hand from the mirror,The driver places his left hand on the steering wheel of the car.,3.0,"The subject, object, and specific body part used are identical between the anchor and the hard negative.",3.0,The actions 'removes from' and 'places on' are perfect directional and temporal antonyms in this context.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and specific body part used are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'removes from' and 'places on' are perfect directional and temporal antonyms in this context."",
  ""verdict"": ""PASS""
}
```"
9543,ego4d,The **plumber** turns on the tap,The **plumber** turns off a sink tap.,The **plumber** turns off the tap,3.0,"The subject 'The plumber' and object 'the tap' are identical in both sentences, ensuring perfect static preservation.",3.0,'Turns on' and 'turns off' are classic temporal/state antonyms that represent a perfect chiral pair.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject 'The plumber' and object 'the tap' are identical in both sentences, ensuring perfect static preservation."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Turns on' and 'turns off' are classic temporal/state antonyms that represent a perfect chiral pair."",
  ""verdict"": ""PASS""
}
```"
9544,ego4d,The lady opens the cupboard with right hand,The lady opens the cupboard.,The lady closes the cupboard with right hand,3.0,"The subject, object, and the specific manner 'with right hand' are perfectly preserved between the anchor and the hard negative.",3.0,The action 'closes' is the precise temporal and directional antonym of 'opens'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and the specific manner 'with right hand' are perfectly preserved between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'closes' is the precise temporal and directional antonym of 'opens'."",
  ""verdict"": ""PASS""
}"
9545,ego4d,The cleaner picks the iron box,The cleaner picks a box lid,The cleaner puts the iron box down,3.0,The subject 'The cleaner' and the object 'the iron box' are identical in both the anchor and the hard negative sentences.,3.0,The action 'picks' (used as pick up) and 'puts down' constitute a perfect directional antonym pair.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject 'The cleaner' and the object 'the iron box' are identical in both the anchor and the hard negative sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'picks' (used as pick up) and 'puts down' constitute a perfect directional antonym pair."",
  ""verdict"": ""PASS""
}"
9546,ego4d,The child puts the bottle on the floor,The older sibling puts the bottle on the table,The child takes the bottle off the floor,3.0,"The subject, object, and location (the floor) are perfectly identical across both sentences.",3.0,The actions 'puts on' and 'takes off' constitute a perfect directional and temporal reversal.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and location (the floor) are perfectly identical across both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts on' and 'takes off' constitute a perfect directional and temporal reversal."",
  ""verdict"": ""PASS""
}"
9547,ego4d,The plumber turns off the tap,The plumber turns tap off,The plumber turns on the tap,3.0,"The subject and object are identical, maintaining perfect static preservation between the sentences.",3.0,The actions 'turns off' and 'turns on' represent a perfect functional and chiral opposition for the given object.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical, maintaining perfect static preservation between the sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'turns off' and 'turns on' represent a perfect functional and chiral opposition for the given object."",
  ""verdict"": ""PASS""
}"
9548,ego4d,The student places the pen to the right hand.,The student places the pen on the table,The student removes the pen from the right hand.,3.0,"The subject, object, and the specific setting (right hand) are identical across both sentences with no extraneous changes.",3.0,The actions 'places' and 'removes' constitute a perfect temporal and directional antonym pair for object manipulation.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and the specific setting (right hand) are identical across both sentences with no extraneous changes."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'places' and 'removes' constitute a perfect temporal and directional antonym pair for object manipulation."",
  ""verdict"": ""PASS""
}"
9549,ego4d,The construction worker picks some aluminum foil tray from the drawer with his left hand.,The construction worker picks the tray of cement,The construction worker puts some aluminum foil tray into the drawer with his left hand.,3.0,"All non-action elements, including the subject, object, setting, and manner, are verbatim identical between the anchor and the hard negative.",3.0,The actions 'picks from' and 'puts into' constitute a perfect directional and temporal inversion of the same physical movement.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""All non-action elements, including the subject, object, setting, and manner, are verbatim identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks from' and 'puts into' constitute a perfect directional and temporal inversion of the same physical movement."",
  ""verdict"": ""PASS""
}"
9550,ego4d,The baker picks the thin long dough from the baking table.,The baker picks dough from the pan,The baker places the thin long dough onto the baking table.,3.0,"The subject, object description, and setting are perfectly identical between the anchor and the hard negative.",3.0,The action 'picks from' is a direct directional and temporal antonym of 'places onto'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object description, and setting are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'picks from' is a direct directional and temporal antonym of 'places onto'."",
  ""verdict"": ""PASS""
}"
9551,ego4d,The lady drops the bottle on the desk,The painter drops the paint bottle on the table with his left hand,The lady picks up the bottle from the desk,3.0,"The subject, object, and setting are identical between the anchor and the hard negative.",3.0,The action 'picks up' is the direct temporal and directional antonym of the action 'drops'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'picks up' is the direct temporal and directional antonym of the action 'drops'."",
  ""verdict"": ""PASS""
}"
9552,ego4d,The chemist closes the bottle with its lid,The chemist closes the spray bottle with the lid in his left hand,The chemist opens the bottle with its lid,3.0,"The subject, object, and modifying phrase are word-for-word identical between the anchor and the hard negative.",3.0,The action 'opens' is the direct temporal and directional antonym of 'closes'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and modifying phrase are word-for-word identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'opens' is the direct temporal and directional antonym of 'closes'."",
  ""verdict"": ""PASS""
}"
9553,ego4d,The flight attendant closes microwave door,The flight attendant closes the cabin door,The flight attendant opens microwave door,3.0,The subject and object are identical across the anchor and hard negative sentences.,3.0,The verbs 'closes' and 'opens' represent a perfect directional and temporal antonym pair for the specified object.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical across the anchor and hard negative sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verbs 'closes' and 'opens' represent a perfect directional and temporal antonym pair for the specified object."",
  ""verdict"": ""PASS""
}"
9554,ego4d,The carpenter opens up the drawer with his right hand,The carpenter opens a drawer with his right hand.,The carpenter closes the drawer with his right hand,3.0,"The subject, object, and manner are identical to the anchor, ensuring all non-action elements are preserved.",3.0,The action 'closes' is the precise temporal and directional antonym of 'opens up' for the given object.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and manner are identical to the anchor, ensuring all non-action elements are preserved."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'closes' is the precise temporal and directional antonym of 'opens up' for the given object."",
  ""verdict"": ""PASS""
}"
9555,ego4d,The student folds the paper.,The student folds the other paper in hand,The student unfolds the paper.,3.0,The subject and object are identical in both sentences with no differences in setting or modifiers.,3.0,The action 'unfolds' is the perfect directional and processual antonym of the action 'folds'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical in both sentences with no differences in setting or modifiers."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'unfolds' is the perfect directional and processual antonym of the action 'folds'."",
  ""verdict"": ""PASS""
}"
9556,ego4d,The jogger lifts up her hand,The jogger lifts up hand,The jogger lowers her hand,3.0,"The subject and object are identical across both sentences, preserving all non-action elements perfectly.",3.0,"Lifting up and lowering are direct vertical directional antonyms, satisfying the chiral requirement.",PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical across both sentences, preserving all non-action elements perfectly."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""Lifting up and lowering are direct vertical directional antonyms, satisfying the chiral requirement."",
  ""verdict"": ""PASS""
}"
9557,ego4d,The owner closes the truck door,The cargo closes the truck door,The owner opens the truck door,3.0,The subject 'The owner' and the object 'the truck door' are perfectly identical between the anchor and the hard negative.,3.0,The verb 'opens' is the direct temporal and directional antonym of 'closes' as specified in the criteria.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject 'The owner' and the object 'the truck door' are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'opens' is the direct temporal and directional antonym of 'closes' as specified in the criteria."",
  ""verdict"": ""PASS""
}"
9558,ego4d,The woman lifts a cup from the table,The woman lifts a cup of ice cream from the counter with her right hand.,The woman puts a cup on the table,3.0,"The subject, object, and setting are identical between the anchor and the hard negative.",3.0,The actions 'lifts from' and 'puts on' represent a perfect directional and temporal reversal.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'lifts from' and 'puts on' represent a perfect directional and temporal reversal."",
  ""verdict"": ""PASS""
}"
9559,ego4d,The construction worker removes the right hand inside the bucket,The construction worker removes his left hand from the plank of wood in his right hand.,The construction worker inserts the right hand inside the bucket,3.0,"Every non-action element, including the subject, the object, and the prepositional phrase, is word-for-word identical between the anchor and the hard negative.",3.0,The verb 'inserts' is a perfect directional and temporal antonym of 'removes' in this context.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""Every non-action element, including the subject, the object, and the prepositional phrase, is word-for-word identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'inserts' is a perfect directional and temporal antonym of 'removes' in this context."",
  ""verdict"": ""PASS""
}
```"
9560,ego4d,The customer opens the door,The visitor opens a door.,The customer closes the door,3.0,The subject 'the customer' and object 'the door' are identical in both sentences.,3.0,'Closes' is the direct temporal and functional antonym of 'opens'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject 'the customer' and object 'the door' are identical in both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Closes' is the direct temporal and functional antonym of 'opens'."",
  ""verdict"": ""PASS""
}"
9561,ego4d,The knitter pulls the yarn with her right hand,The knitter pulls the yarn out of the needle,The knitter lets go of the yarn with her right hand,3.0,"The subject, object, and manner are identical between the anchor and the hard negative.",1.0,"The phrase 'lets go of' is a release of contact, which is not the directional or temporal antonym of the action 'pulls'.",FAIL,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and manner are identical between the anchor and the hard negative."",
  ""chiral_score"": 1,
  ""chiral_reason"": ""The phrase 'lets go of' is a release of contact, which is not the directional or temporal antonym of the action 'pulls'."",
  ""verdict"": ""FAIL""
}
```"
9562,ego4d,The boxer lifts up the hand,The man K lifts his hand.,The boxer lowers the hand,3.0,The subject 'The boxer' and object 'the hand' are identical in both the anchor and the hard negative.,3.0,'Lowers' is the precise directional antonym of 'lifts up' for this context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject 'The boxer' and object 'the hand' are identical in both the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Lowers' is the precise directional antonym of 'lifts up' for this context."",
  ""verdict"": ""PASS""
}"
9563,ego4d,The worker removes the small box from the box,The worker removes the mold box from the brick,The worker puts the small box into the box,3.0,"The subject, primary object, and the secondary object/setting are perfectly identical between the anchor and the hard negative.",3.0,The actions 'removes from' and 'puts into' represent a clear and direct directional antonym pair.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, primary object, and the secondary object/setting are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'removes from' and 'puts into' represent a clear and direct directional antonym pair."",
  ""verdict"": ""PASS""
}"
9564,ego4d,The **worker** puts the container on the table,The **worker** puts the container on the shelf,The **worker** takes the container off the table,3.0,"The subject, object, and the physical setting (the table) remain identical between the anchor and the hard negative.",3.0,The action 'takes off' is the precise directional and temporal antonym of 'puts on'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and the physical setting (the table) remain identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'takes off' is the precise directional and temporal antonym of 'puts on'."",
  ""verdict"": ""PASS""
}"
9565,ego4d,The man picks the phone from the ground with his right hand.,The woman Z picks a mobile phone with her right hand.,The man places the phone on the ground with his right hand.,3.0,"The subject, object, setting, and manner are identical between the anchor and the hard negative.",3.0,The action 'picks' is the direct directional antonym of 'places' within the context of the ground.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, setting, and manner are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'picks' is the direct directional antonym of 'places' within the context of the ground."",
  ""verdict"": ""PASS""
}"
9566,ego4d,The man lifts his right hand towards his head.,The man lifts his hand,The man lowers his right hand from his head.,3.0,"The subject, object, and spatial reference points are identical, with no variation in the description of the entities involved.",3.0,The action 'lifts towards' is a precise directional and temporal antonym of 'lowers from'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and spatial reference points are identical, with no variation in the description of the entities involved."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'lifts towards' is a precise directional and temporal antonym of 'lowers from'."",
  ""verdict"": ""PASS""
}"
9567,ego4d,The lady places her right hand on the piece of cloth on her laps.,The man T places his left hand on the basket on the ground.,The lady removes her right hand from the piece of cloth on her laps.,3.0,"The subject, objects, and setting are identical between the anchor and the hard negative.",3.0,'Places on' and 'removes from' are direct directional and temporal antonyms.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, objects, and setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Places on' and 'removes from' are direct directional and temporal antonyms."",
  ""verdict"": ""PASS""
}"
9568,ego4d,The barista drops a cup on the tray with his right hand.,The barista drops the stainless measuring cup on the sink,The barista picks up the cup from the tray with his right hand.,3.0,"The subject, object, setting, and manual manner are perfectly preserved across both sentences.",3.0,Picking up and dropping are clear temporal and directional antonyms regarding the manipulation of an object.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, setting, and manual manner are perfectly preserved across both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""Picking up and dropping are clear temporal and directional antonyms regarding the manipulation of an object."",
  ""verdict"": ""PASS""
}
```"
9569,ego4d,The construction worker drops the head pan of mixed cement on the floor with both hands.,The construction worker drops pan.,The construction worker picks up the head pan of mixed cement from the floor with both hands.,3.0,"The subject, object, and manner are identical, and the setting remains the same location with only a logical prepositional change to accommodate the verb.",3.0,The actions 'drops' and 'picks up' are perfect directional and temporal antonyms describing the movement of the object relative to the floor.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and manner are identical, and the setting remains the same location with only a logical prepositional change to accommodate the verb."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'drops' and 'picks up' are perfect directional and temporal antonyms describing the movement of the object relative to the floor."",
  ""verdict"": ""PASS""
}"
9570,ego4d,The mechanic tightens the bolt of the lawnmower,The mechanic tightens a bolt at the left of the lawn mower with the spanner with his left hand.,The mechanic loosens the bolt of the lawnmower,3.0,The subject and complex object are word-for-word identical across both sentences with no variance in setting or manner.,3.0,"The verb 'loosens' is the direct mechanical and directional inverse of 'tightens,' representing a perfect chiral action pair.",PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and complex object are word-for-word identical across both sentences with no variance in setting or manner."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'loosens' is the direct mechanical and directional inverse of 'tightens,' representing a perfect chiral action pair."",
  ""verdict"": ""PASS""
}"
9571,ego4d,The student removes the cap of the pencil with his left hand.,The student removes the pen cap,The student puts the cap of the pencil on with his left hand.,3.0,"The subject, object, and specific manner of action are verbatim identical between the anchor and the hard negative.",3.0,Removing and putting on a cap are precise directional and temporal antonyms that reverse the state of the object.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and specific manner of action are verbatim identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""Removing and putting on a cap are precise directional and temporal antonyms that reverse the state of the object."",
  ""verdict"": ""PASS""
}"
9572,ego4d,The man opens the door with his left hand,The man opens the fridge door,The man closes the door with his left hand,3.0,"Every non-action element, including the subject, object, and the specific manner, is verbatim across both the anchor and the hard negative.",3.0,The action 'closes' is the exact temporal and directional antonym of the anchor's action 'opens'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""Every non-action element, including the subject, object, and the specific manner, is verbatim across both the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'closes' is the exact temporal and directional antonym of the anchor's action 'opens'."",
  ""verdict"": ""PASS""
}"
9573,ego4d,The cleaner puts down the sponge,The cleaner puts down a sponge,The cleaner picks up the sponge,3.0,The subject and object are verbatim identical between the anchor and the hard negative sentences.,3.0,The actions 'puts down' and 'picks up' represent a perfect directional and temporal antonym pair.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are verbatim identical between the anchor and the hard negative sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts down' and 'picks up' represent a perfect directional and temporal antonym pair."",
  ""verdict"": ""PASS""
}"
9574,ego4d,The young lady puts the glass bottle on the table,The cleaning person puts the bottle in the trash can,The young lady takes the glass bottle off the table,3.0,"The subject, object, and setting are identical between the anchor and the hard negative, satisfying the static preservation condition perfectly.",3.0,The phrase 'takes... off' is the precise directional and temporal inverse of 'puts... on' in this context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical between the anchor and the hard negative, satisfying the static preservation condition perfectly."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The phrase 'takes... off' is the precise directional and temporal inverse of 'puts... on' in this context."",
  ""verdict"": ""PASS""
}"
9575,ego4d,The nurse puts the cotton ball bag down,The nurse puts the cloth bag on the table,The nurse picks up the cotton ball bag,3.0,The subject 'The nurse' and the object 'the cotton ball bag' are identical between the anchor and the hard negative.,3.0,The actions 'puts down' and 'picks up' are classic directional/temporal antonyms as specified in the criteria.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject 'The nurse' and the object 'the cotton ball bag' are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts down' and 'picks up' are classic directional/temporal antonyms as specified in the criteria."",
  ""verdict"": ""PASS""
}
```"
9576,ego4d,The child drops the hand down,The woman E drops her left hand on the table.,The child raises the hand up,3.0,The subject and object are identical between the anchor and the hard negative with no extraneous changes.,3.0,'Drops down' and 'raises up' are perfect directional antonyms for a physical action.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical between the anchor and the hard negative with no extraneous changes."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Drops down' and 'raises up' are perfect directional antonyms for a physical action."",
  ""verdict"": ""PASS""
}
```"
9577,ego4d,The woman opens the drawer with right hand,The woman opens the drawer.,The woman closes the drawer with right hand,3.0,"The subject, object, and the specific manner 'with right hand' are perfectly identical in both sentences.",3.0,"The verb 'closes' is the direct temporal and directional antonym of 'opens', meeting the criteria perfectly.",PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and the specific manner 'with right hand' are perfectly identical in both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'closes' is the direct temporal and directional antonym of 'opens', meeting the criteria perfectly."",
  ""verdict"": ""PASS""
}"
9578,ego4d,The cook lifts the bowl of ingredient and frying pan from the kitchen slab.,The cook lifts the bowl of fruits.,The cook places the bowl of ingredient and frying pan onto the kitchen slab.,3.0,"The subject, object, and setting are identical in both the anchor and the hard negative, preserving all non-action elements perfectly.",3.0,The pair 'lifts from' and 'places onto' represents a perfect directional and temporal reversal of the movement.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical in both the anchor and the hard negative, preserving all non-action elements perfectly."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The pair 'lifts from' and 'places onto' represents a perfect directional and temporal reversal of the movement."",
  ""verdict"": ""PASS""
}
```"
9579,ego4d,The cleaner puts the cloth down,The cleaner puts cloth on a hanger,The cleaner picks up the cloth,3.0,"The subject and object are identical, and no additional setting or manner elements are introduced.",3.0,'Picks up' and 'puts down' constitute a perfect temporal and directional antonym pair for this context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical, and no additional setting or manner elements are introduced."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Picks up' and 'puts down' constitute a perfect temporal and directional antonym pair for this context."",
  ""verdict"": ""PASS""
}"
9580,ego4d,The hiker closes the water bottle,The hiker closes the bottle with his right hand.,The hiker opens the water bottle,3.0,The subject and object are identical across the anchor and hard negative with no extraneous elements.,3.0,The action 'opens' is a perfect temporal and directional antonym of 'closes'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical across the anchor and hard negative with no extraneous elements."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'opens' is a perfect temporal and directional antonym of 'closes'."",
  ""verdict"": ""PASS""
}"
9581,ego4d,The baker folds the bag of brown flour,The woman folds the bag with both hands.,The baker unfolds the bag of brown flour,3.0,The subject and object are perfectly identical between the anchor and the hard negative.,3.0,The verb 'unfolds' is the direct temporal and directional antonym of the verb 'folds'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'unfolds' is the direct temporal and directional antonym of the verb 'folds'."",
  ""verdict"": ""PASS""
}"
9582,ego4d,The baker puts the butter in the bowl,The man puts butter on food,The baker takes the butter out of the bowl,3.0,"The subject (The baker), object (the butter), and setting (the bowl) are identical in both the anchor and the hard negative.",3.0,The actions 'puts in' and 'takes out of' are perfect directional and temporal antonyms of each other.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject (The baker), object (the butter), and setting (the bowl) are identical in both the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts in' and 'takes out of' are perfect directional and temporal antonyms of each other."",
  ""verdict"": ""PASS""
}
```"
9583,ego4d,The woman drops bottle in the trash bag,The woman drops soap bottle,The woman picks up bottle from the trash bag,3.0,"The subject (woman), object (bottle), and setting (trash bag) are perfectly consistent across the pair, with only the prepositional direction adjusted to suit the verb.",3.0,The actions 'drops' and 'picks up' are clear directional and temporal antonyms in the context of interacting with a container.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject (woman), object (bottle), and setting (trash bag) are perfectly consistent across the pair, with only the prepositional direction adjusted to suit the verb."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'drops' and 'picks up' are clear directional and temporal antonyms in the context of interacting with a container."",
  ""verdict"": ""PASS""
}
```"
9584,ego4d,The gardener removes his right hand from the hose.,The gardener removes the hand from the cloth,The gardener puts his right hand into the hose.,3.0,"The subject (gardener), object (right hand), and setting (hose) are identical between the anchor and the hard negative.",3.0,The action 'removes from' and its inverse 'puts into' represent a perfect directional/temporal antonym pair.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject (gardener), object (right hand), and setting (hose) are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'removes from' and its inverse 'puts into' represent a perfect directional/temporal antonym pair."",
  ""verdict"": ""PASS""
}"
9585,ego4d,The cleaner drops the cloth on the table,The cleaner drops the cloth on the table with his right hand,The cleaner picks up the cloth from the table,3.0,"The subject, object, and the setting (table) are identical between the anchor and the hard negative.",3.0,The actions 'drops' and 'picks up' represent a perfect directional and temporal reversal of the interaction with the object.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and the setting (table) are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'drops' and 'picks up' represent a perfect directional and temporal reversal of the interaction with the object."",
  ""verdict"": ""PASS""
}"
