a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
D,F,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0887-00,['2' '8' '9' '1' '6' '4'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 2
B: 8
C: 9
D: 1
E: 6
F: 4 
Pick the best suited option.",F,videos/object/0887-00.mp4
E,E,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0887-00,['0' '8' '5' '6' '2' '7'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 0
B: 8
C: 5
D: 6
E: 2
F: 7 
Pick the best suited option.",E,videos/object/0887-00.mp4
E,F,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0888-00,['7' '4' '3' '10' '2' '6'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 7
B: 4
C: 3
D: 10
E: 2
F: 6 
Pick the best suited option.",F,videos/object/0888-00.mp4
E,D,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0888-00,['0' '8' '6' '4' '3' '5'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 0
B: 8
C: 6
D: 4
E: 3
F: 5 
Pick the best suited option.",D,videos/object/0888-00.mp4
C,C,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0888-00,['8' '9' '2' '0' '3' '10'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 8
B: 9
C: 2
D: 0
E: 3
F: 10 
Pick the best suited option.",C,videos/object/0888-00.mp4
F,A,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0889-00,['6' '1' '5' '8' '10' '3'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 6
B: 1
C: 5
D: 8
E: 10
F: 3 
Pick the best suited option.",A,videos/object/0889-00.mp4
B,C,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0889-00,['7' '2' '4' '5' '0' '9'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 7
B: 2
C: 4
D: 5
E: 0
F: 9 
Pick the best suited option.",C,videos/object/0889-00.mp4
E,E,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0889-00,['4' '9' '8' '6' '2' '1'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 4
B: 9
C: 8
D: 6
E: 2
F: 1 
Pick the best suited option.",E,videos/object/0889-00.mp4
C,E,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0890-00,['8' '7' '4' '5' '6' '0'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 8
B: 7
C: 4
D: 5
E: 6
F: 0 
Pick the best suited option.",E,videos/object/0890-00.mp4
F,E,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0890-00,['8' '10' '2' '0' '4' '1'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 8
B: 10
C: 2
D: 0
E: 4
F: 1 
Pick the best suited option.",E,videos/object/0890-00.mp4
F,F,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0890-00,['4' '8' '6' '3' '5' '2'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 4
B: 8
C: 6
D: 3
E: 5
F: 2 
Pick the best suited option.",F,videos/object/0890-00.mp4
F,B,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0891-00,['8' '5' '4' '9' '6' '3'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 8
B: 5
C: 4
D: 9
E: 6
F: 3 
Pick the best suited option.",B,videos/object/0891-00.mp4
C,E,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0891-00,['2' '7' '1' '10' '5' '3'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 2
B: 7
C: 1
D: 10
E: 5
F: 3 
Pick the best suited option.",E,videos/object/0891-00.mp4
F,A,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0891-00,['2' '6' '0' '3' '9' '1'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 2
B: 6
C: 0
D: 3
E: 9
F: 1 
Pick the best suited option.",A,videos/object/0891-00.mp4
A,F,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0892-00,['2' '7' '4' '10' '9' '6'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 2
B: 7
C: 4
D: 10
E: 9
F: 6 
Pick the best suited option.",F,videos/object/0892-00.mp4
C,B,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0892-00,['9' '4' '2' '5' '6' '10'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 9
B: 4
C: 2
D: 5
E: 6
F: 10 
Pick the best suited option.",B,videos/object/0892-00.mp4
B,B,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0892-00,['4' '2' '10' '8' '0' '7'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 4
B: 2
C: 10
D: 8
E: 0
F: 7 
Pick the best suited option.",B,videos/object/0892-00.mp4
A,D,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0893-00,['3' '9' '10' '6' '8' '4'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 3
B: 9
C: 10
D: 6
E: 8
F: 4 
Pick the best suited option.",D,videos/object/0893-00.mp4
F,C,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0893-00,['3' '9' '4' '7' '5' '2'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 3
B: 9
C: 4
D: 7
E: 5
F: 2 
Pick the best suited option.",C,videos/object/0893-00.mp4
F,F,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0893-00,['10' '5' '9' '4' '8' '2'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 10
B: 5
C: 9
D: 4
E: 8
F: 2 
Pick the best suited option.",F,videos/object/0893-00.mp4
B,C,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0894-00,['5' '1' '6' '8' '4' '9'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 5
B: 1
C: 6
D: 8
E: 4
F: 9 
Pick the best suited option.",C,videos/object/0894-00.mp4
F,F,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0894-00,['6' '10' '0' '5' '9' '4'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 6
B: 10
C: 0
D: 5
E: 9
F: 4 
Pick the best suited option.",F,videos/object/0894-00.mp4
E,D,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0894-00,['10' '0' '4' '2' '3' '8'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 10
B: 0
C: 4
D: 2
E: 3
F: 8 
Pick the best suited option.",D,videos/object/0894-00.mp4
D,F,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0895-00,['10' '4' '8' '2' '5' '6'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 10
B: 4
C: 8
D: 2
E: 5
F: 6 
Pick the best suited option.",F,videos/object/0895-00.mp4
D,A,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0895-00,['4' '0' '7' '1' '9' '5'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 4
B: 0
C: 7
D: 1
E: 9
F: 5 
Pick the best suited option.",A,videos/object/0895-00.mp4
E,C,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0895-00,['5' '10' '2' '4' '3' '8'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 5
B: 10
C: 2
D: 4
E: 3
F: 8 
Pick the best suited option.",C,videos/object/0895-00.mp4
D,A,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0896-00,['6' '7' '0' '2' '5' '9'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 6
B: 7
C: 0
D: 2
E: 5
F: 9 
Pick the best suited option.",A,videos/object/0896-00.mp4
B,F,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0896-00,['6' '3' '7' '1' '0' '4'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 6
B: 3
C: 7
D: 1
E: 0
F: 4 
Pick the best suited option.",F,videos/object/0896-00.mp4
D,D,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0896-00,['7' '8' '9' '2' '1' '4'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 7
B: 8
C: 9
D: 2
E: 1
F: 4 
Pick the best suited option.",D,videos/object/0896-00.mp4
A,F,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0897-00,['3' '2' '0' '10' '8' '5'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 3
B: 2
C: 0
D: 10
E: 8
F: 5 
Pick the best suited option.",F,videos/object/0897-00.mp4
A,F,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0897-00,['3' '10' '8' '9' '0' '5'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 3
B: 10
C: 8
D: 9
E: 0
F: 5 
Pick the best suited option.",F,videos/object/0897-00.mp4
A,A,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0897-00,['2' '9' '3' '5' '1' '0'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 2
B: 9
C: 3
D: 5
E: 1
F: 0 
Pick the best suited option.",A,videos/object/0897-00.mp4
F,E,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0898-00,['10' '4' '8' '0' '6' '1'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 10
B: 4
C: 8
D: 0
E: 6
F: 1 
Pick the best suited option.",E,videos/object/0898-00.mp4
E,A,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0898-00,['4' '0' '9' '5' '8' '7'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 4
B: 0
C: 9
D: 5
E: 8
F: 7 
Pick the best suited option.",A,videos/object/0898-00.mp4
D,C,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0898-00,['3' '0' '2' '1' '5' '9'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 3
B: 0
C: 2
D: 1
E: 5
F: 9 
Pick the best suited option.",C,videos/object/0898-00.mp4
D,C,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0900-00,['4' '7' '6' '0' '8' '10'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 4
B: 7
C: 6
D: 0
E: 8
F: 10 
Pick the best suited option.",C,videos/object/0900-00.mp4
B,F,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0900-00,['7' '1' '8' '5' '2' '4'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 7
B: 1
C: 8
D: 5
E: 2
F: 4 
Pick the best suited option.",F,videos/object/0900-00.mp4
F,F,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0900-00,['3' '0' '10' '4' '8' '2'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 3
B: 0
C: 10
D: 4
E: 8
F: 2 
Pick the best suited option.",F,videos/object/0900-00.mp4
F,B,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0901-00,['4' '6' '9' '8' '0' '1'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 4
B: 6
C: 9
D: 8
E: 0
F: 1 
Pick the best suited option.",B,videos/object/0901-00.mp4
B,F,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0901-00,['9' '3' '7' '10' '6' '4'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 9
B: 3
C: 7
D: 10
E: 6
F: 4 
Pick the best suited option.",F,videos/object/0901-00.mp4
F,C,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0901-00,['1' '9' '2' '8' '7' '3'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 1
B: 9
C: 2
D: 8
E: 7
F: 3 
Pick the best suited option.",C,videos/object/0901-00.mp4
D,C,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0902-00,['10' '0' '6' '1' '8' '4'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 10
B: 0
C: 6
D: 1
E: 8
F: 4 
Pick the best suited option.",C,videos/object/0902-00.mp4
E,B,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0902-00,['7' '4' '1' '6' '2' '10'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 7
B: 4
C: 1
D: 6
E: 2
F: 10 
Pick the best suited option.",B,videos/object/0902-00.mp4
C,C,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0902-00,['1' '4' '2' '3' '7' '10'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 1
B: 4
C: 2
D: 3
E: 7
F: 10 
Pick the best suited option.",C,videos/object/0902-00.mp4
E,C,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0903-00,['7' '0' '6' '9' '1' '4'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 7
B: 0
C: 6
D: 9
E: 1
F: 4 
Pick the best suited option.",C,videos/object/0903-00.mp4
A,D,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0903-00,['3' '7' '0' '4' '5' '8'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 3
B: 7
C: 0
D: 4
E: 5
F: 8 
Pick the best suited option.",D,videos/object/0903-00.mp4
E,E,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0903-00,['10' '5' '3' '4' '2' '8'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 10
B: 5
C: 3
D: 4
E: 2
F: 8 
Pick the best suited option.",E,videos/object/0903-00.mp4
B,D,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0904-00,['4' '3' '10' '6' '9' '7'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 4
B: 3
C: 10
D: 6
E: 9
F: 7 
Pick the best suited option.",D,videos/object/0904-00.mp4
C,A,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0904-00,['4' '6' '1' '0' '2' '3'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 4
B: 6
C: 1
D: 0
E: 2
F: 3 
Pick the best suited option.",A,videos/object/0904-00.mp4
E,E,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0904-00,['9' '10' '8' '7' '2' '6'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 9
B: 10
C: 8
D: 7
E: 2
F: 6 
Pick the best suited option.",E,videos/object/0904-00.mp4
B,E,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0905-00,['1' '2' '7' '0' '6' '5'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 1
B: 2
C: 7
D: 0
E: 6
F: 5 
Pick the best suited option.",E,videos/object/0905-00.mp4
C,E,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0905-00,['5' '1' '3' '6' '4' '7'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 5
B: 1
C: 3
D: 6
E: 4
F: 7 
Pick the best suited option.",E,videos/object/0905-00.mp4
F,B,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0905-00,['9' '2' '0' '10' '4' '3'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 9
B: 2
C: 0
D: 10
E: 4
F: 3 
Pick the best suited option.",B,videos/object/0905-00.mp4
A,B,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0906-00,['3' '5' '0' '10' '4' '9'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 3
B: 5
C: 0
D: 10
E: 4
F: 9 
Pick the best suited option.",B,videos/object/0906-00.mp4
E,D,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0906-00,['10' '9' '6' '3' '1' '8'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 10
B: 9
C: 6
D: 3
E: 1
F: 8 
Pick the best suited option.",D,videos/object/0906-00.mp4
B,E,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0906-00,['10' '2' '1' '7' '3' '9'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 10
B: 2
C: 1
D: 7
E: 3
F: 9 
Pick the best suited option.",E,videos/object/0906-00.mp4
F,F,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0907-00,['5' '6' '0' '9' '7' '2'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 5
B: 6
C: 0
D: 9
E: 7
F: 2 
Pick the best suited option.",F,videos/object/0907-00.mp4
B,A,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0907-00,['4' '1' '6' '3' '9' '0'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 4
B: 1
C: 6
D: 3
E: 9
F: 0 
Pick the best suited option.",A,videos/object/0907-00.mp4
A,A,The person makes sets of repeated actions. How many distinct repeated actions does the person do?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0907-00,['2' '5' '7' '3' '9' '6'],,"The person makes sets of repeated actions. How many distinct repeated actions does the person do?
Options: 
A: 2
B: 5
C: 7
D: 3
E: 9
F: 6 
Pick the best suited option.",A,videos/object/0907-00.mp4
C,A,The person makes sets of repeated actions. How many times does the person repeat the action in the first set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0908-00,['4' '0' '10' '8' '7' '6'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the first set?
Options: 
A: 4
B: 0
C: 10
D: 8
E: 7
F: 6 
Pick the best suited option.",A,videos/object/0908-00.mp4
B,B,The person makes sets of repeated actions. How many times does the person repeat the action in the last set?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0908-00,['9' '3' '6' '1' '5' '4'],,"The person makes sets of repeated actions. How many times does the person repeat the action in the last set?
Options: 
A: 9
B: 3
C: 6
D: 1
E: 5
F: 4 
Pick the best suited option.",B,videos/object/0908-00.mp4
E,C,How many times does the hammer's handle hit the floor throughout the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,2,Eason using a hammer to hit the ground,0303-00,['2' '4' '3' '5' '1' '0'],,"How many times does the hammer's handle hit the floor throughout the video?
Options: 
A: 2
B: 4
C: 3
D: 5
E: 1
F: 0 
Pick the best suited option.",C,videos/human/0303-00.mp4
B,D,How many times does the hammer's handle hit the floor throughout the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,3,Eason using a hammer to hit the ground,0307-00,['5' '1' '3' '4' '0' '2'],,"How many times does the hammer's handle hit the floor throughout the video?
Options: 
A: 5
B: 1
C: 3
D: 4
E: 0
F: 2 
Pick the best suited option.",D,videos/human/0307-00.mp4
F,A,How many times does the person clap throughout the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,0,Eason clapping,0310-00,['1' '4' '5' '3' '2' '0'],,"How many times does the person clap throughout the video?
Options: 
A: 1
B: 4
C: 5
D: 3
E: 2
F: 0 
Pick the best suited option.",A,videos/human/0310-00.mp4
C,E,How many times does the hammer hit the floor throughout the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,4,Eason using a hammer to hit the ground,0320-00,['0' '4' '1' '2' '3' '5'],,"How many times does the hammer hit the floor throughout the video?
Options: 
A: 0
B: 4
C: 1
D: 2
E: 3
F: 5 
Pick the best suited option.",E,videos/human/0320-00.mp4
A,E,How many times does the person rub their hand?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0415-00,['1' '2' '4' '5' '3'],tgif,"How many times does the person rub their hand?
Options: 
A: 1
B: 2
C: 4
D: 5
E: 3 
Pick the best suited option.",E,videos/object/0415-00.mp4
D,A,How many times does the cat move upward with rod?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0416-00,['4' '3' '6' '2' '5'],tgif,"How many times does the cat move upward with rod?
Options: 
A: 4
B: 3
C: 6
D: 2
E: 5 
Pick the best suited option.",A,videos/object/0416-00.mp4
E,C,How many times does the person rub hair?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0417-00,['3' '4' '2' '6' '1' '5'],tgif,"How many times does the person rub hair?
Options: 
A: 3
B: 4
C: 2
D: 6
E: 1
F: 5 
Pick the best suited option.",C,videos/object/0417-00.mp4
F,D,How many times does the person on front turn around?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0418-00,['6' '4' '5' '2' '3' '1'],tgif,"How many times does the person on front turn around?
Options: 
A: 6
B: 4
C: 5
D: 2
E: 3
F: 1 
Pick the best suited option.",D,videos/object/0418-00.mp4
B,B,How many times does the person blow smoke?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0419-00,['1' '2' '5' '6' '3' '4'],tgif,"How many times does the person blow smoke?
Options: 
A: 1
B: 2
C: 5
D: 6
E: 3
F: 4 
Pick the best suited option.",B,videos/object/0419-00.mp4
D,E,How many times does the person open mouth wide?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0420-00,['3' '5' '4' '1' '2' '6'],tgif,"How many times does the person open mouth wide?
Options: 
A: 3
B: 5
C: 4
D: 1
E: 2
F: 6 
Pick the best suited option.",E,videos/object/0420-00.mp4
