a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
C,C,What was the general trend observed in the hand's movement?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,Ziyao moving bare hand,0676-00,"['Moving Right.' 'Moving Left then Right.' 'Moving Left.'
 'Not moving at all.' 'Moving Right then Left']",,"What was the general trend observed in the hand's movement?
Options: 
A: Moving Right.
B: Moving Left then Right.
C: Moving Left.
D: Not moving at all.
E: Moving Right then Left 
Pick the best suited option.",C,videos/human/0676-00.mp4
D,A,What was the general trend observed in the hand's movement?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,0,Ziyao moving bare hand,0677-00,"['Moving Up.' 'Moving Up then Down.' 'Moving Down then Up' 'Moving Down.'
 'Not moving at all.']",,"What was the general trend observed in the hand's movement?
Options: 
A: Moving Up.
B: Moving Up then Down.
C: Moving Down then Up
D: Moving Down.
E: Not moving at all. 
Pick the best suited option.",A,videos/human/0677-00.mp4
E,B,How would you characterize the trend of the person's hand gesture?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,Ziyao moving bare hand,0678-00,"['Moving Down then Up' 'Moving Down.' 'Not moving at all.'
 'Moving Up then Down.' 'Moving Up.']",,"How would you characterize the trend of the person's hand gesture?
Options: 
A: Moving Down then Up
B: Moving Down.
C: Not moving at all.
D: Moving Up then Down.
E: Moving Up. 
Pick the best suited option.",B,videos/human/0678-00.mp4
B,E,Which geometric pattern did the individual's hand movements describe in the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,4,Ziyao drawing shapes with bare hand,0694-00,"['Triangle.' 'Circle.' 'Not drawing at all.' 'Square/rectangle.'
 'Diamond.' 'Trapezoid.']",,"Which geometric pattern did the individual's hand movements describe in the air?
Options: 
A: Triangle.
B: Circle.
C: Not drawing at all.
D: Square/rectangle.
E: Diamond.
F: Trapezoid. 
Pick the best suited option.",E,videos/human/0694-00.mp4
E,D,Which geometric pattern did the individual's hand movements describe in the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,Ziyao drawing shapes with bare hand,0695-00,"['Square/rectangle.' 'Not drawing at all.' 'Diamond.' 'Trapezoid.'
 'Circle.' 'Triangle.']",,"Which geometric pattern did the individual's hand movements describe in the air?
Options: 
A: Square/rectangle.
B: Not drawing at all.
C: Diamond.
D: Trapezoid.
E: Circle.
F: Triangle. 
Pick the best suited option.",D,videos/human/0695-00.mp4
D,F,Which geometric pattern did the individual's hand movements describe in the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,5,Ziyao drawing shapes with bare hand,0696-00,"['Not drawing at all.' 'Trapezoid.' 'Triangle.' 'Circle.' 'Diamond.'
 'Square/rectangle.']",,"Which geometric pattern did the individual's hand movements describe in the air?
Options: 
A: Not drawing at all.
B: Trapezoid.
C: Triangle.
D: Circle.
E: Diamond.
F: Square/rectangle. 
Pick the best suited option.",F,videos/human/0696-00.mp4
D,A,Which geometric pattern did the individual's hand movements describe in the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,0,Ziyao drawing shapes with bare hand,0697-00,"['Triangle.' 'Diamond.' 'Not drawing at all.' 'Circle.' 'Trapezoid.'
 'Square/rectangle.']",,"Which geometric pattern did the individual's hand movements describe in the air?
Options: 
A: Triangle.
B: Diamond.
C: Not drawing at all.
D: Circle.
E: Trapezoid.
F: Square/rectangle. 
Pick the best suited option.",A,videos/human/0697-00.mp4
A,A,Which geometric pattern did the individual's hand movements describe in the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,0,Ziyao drawing shapes with bare hand,0698-00,"['Circle.' 'Square/rectangle.' 'Triangle.' 'Trapezoid.' 'Diamond.'
 'Not drawing at all.']",,"Which geometric pattern did the individual's hand movements describe in the air?
Options: 
A: Circle.
B: Square/rectangle.
C: Triangle.
D: Trapezoid.
E: Diamond.
F: Not drawing at all. 
Pick the best suited option.",A,videos/human/0698-00.mp4
E,D,Which geometric pattern did the individual's hand movements describe in the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,Ziyao drawing shapes with bare hand,0694-01,"['Triangle.' 'Square/rectangle.' 'Trapezoid.' 'Diamond.' 'Circle.'
 'Not drawing at all.']",,"Which geometric pattern did the individual's hand movements describe in the air?
Options: 
A: Triangle.
B: Square/rectangle.
C: Trapezoid.
D: Diamond.
E: Circle.
F: Not drawing at all. 
Pick the best suited option.",D,videos/human/0694-01.mp4
E,A,What kind of figure did the person's gestures draw in space?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,0,Ziyao drawing shapes with bare hand,0695-01,"['Trapezoid.' 'Not drawing at all.' 'Square/rectangle.' 'Triangle.'
 'Circle.' 'Diamond.']",,"What kind of figure did the person's gestures draw in space?
Options: 
A: Trapezoid.
B: Not drawing at all.
C: Square/rectangle.
D: Triangle.
E: Circle.
F: Diamond. 
Pick the best suited option.",A,videos/human/0695-01.mp4
B,D,What kind of figure did the person's gestures draw in space?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,Ziyao drawing shapes with bare hand,0696-01,"['Circle.' 'Not drawing at all.' 'Triangle.' 'Square/rectangle.'
 'Diamond.' 'Trapezoid.']",,"What kind of figure did the person's gestures draw in space?
Options: 
A: Circle.
B: Not drawing at all.
C: Triangle.
D: Square/rectangle.
E: Diamond.
F: Trapezoid. 
Pick the best suited option.",D,videos/human/0696-01.mp4
E,F,What kind of figure did the person's gestures draw in space?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,5,Ziyao drawing shapes with bare hand,0697-01,"['Circle.' 'Trapezoid.' 'Diamond.' 'Square/rectangle.'
 'Not drawing at all.' 'Triangle.']",,"What kind of figure did the person's gestures draw in space?
Options: 
A: Circle.
B: Trapezoid.
C: Diamond.
D: Square/rectangle.
E: Not drawing at all.
F: Triangle. 
Pick the best suited option.",F,videos/human/0697-01.mp4
D,D,What kind of figure did the person's gestures draw in space?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,Ziyao drawing shapes with bare hand,0698-01,"['Triangle.' 'Not drawing at all.' 'Diamond.' 'Circle.'
 'Square/rectangle.' 'Trapezoid.']",,"What kind of figure did the person's gestures draw in space?
Options: 
A: Triangle.
B: Not drawing at all.
C: Diamond.
D: Circle.
E: Square/rectangle.
F: Trapezoid. 
Pick the best suited option.",D,videos/human/0698-01.mp4
C,B,What kind of figure did the person's gestures draw in space?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,Eason drawing shapes with bare hand,0710-00,"['Square/rectangle.' 'Triangle.' 'Circle.' 'Trapezoid.'
 'Not drawing at all.' 'Diamond.']",,"What kind of figure did the person's gestures draw in space?
Options: 
A: Square/rectangle.
B: Triangle.
C: Circle.
D: Trapezoid.
E: Not drawing at all.
F: Diamond. 
Pick the best suited option.",B,videos/human/0710-00.mp4
F,B,What kind of figure did the person's gestures draw in space?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,Eason drawing shapes with bare hand,0710-01,"['Diamond.' 'Triangle.' 'Trapezoid.' 'Not drawing at all.'
 'Square/rectangle.' 'Circle.']",,"What kind of figure did the person's gestures draw in space?
Options: 
A: Diamond.
B: Triangle.
C: Trapezoid.
D: Not drawing at all.
E: Square/rectangle.
F: Circle. 
Pick the best suited option.",B,videos/human/0710-01.mp4
F,B,What kind of figure did the person's gestures draw in space?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,Eason drawing shapes with bare hand,0711-00,"['Diamond.' 'Triangle.' 'Trapezoid.' 'Not drawing at all.'
 'Square/rectangle.' 'Circle.']",,"What kind of figure did the person's gestures draw in space?
Options: 
A: Diamond.
B: Triangle.
C: Trapezoid.
D: Not drawing at all.
E: Square/rectangle.
F: Circle. 
Pick the best suited option.",B,videos/human/0711-00.mp4
F,B,What kind of figure did the person's gestures draw in space?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,Eason drawing shapes with bare hand,0711-01,"['Circle.' 'Triangle.' 'Square/rectangle.' 'Trapezoid.' 'Diamond.'
 'Not drawing at all.']",,"What kind of figure did the person's gestures draw in space?
Options: 
A: Circle.
B: Triangle.
C: Square/rectangle.
D: Trapezoid.
E: Diamond.
F: Not drawing at all. 
Pick the best suited option.",B,videos/human/0711-01.mp4
D,E,What kind of figure did the person's gestures draw in space?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,4,Eason drawing shapes with bare hand,0712-00,"['Circle.' 'Square/rectangle.' 'Triangle.' 'Diamond.' 'Trapezoid.'
 'Not drawing at all.']",,"What kind of figure did the person's gestures draw in space?
Options: 
A: Circle.
B: Square/rectangle.
C: Triangle.
D: Diamond.
E: Trapezoid.
F: Not drawing at all. 
Pick the best suited option.",E,videos/human/0712-00.mp4
B,C,What kind of figure did the person's gestures draw in space?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,Eason drawing shapes with bare hand,0712-01,"['Square/rectangle.' 'Circle.' 'Trapezoid.' 'Not drawing at all.'
 'Triangle.' 'Diamond.']",,"What kind of figure did the person's gestures draw in space?
Options: 
A: Square/rectangle.
B: Circle.
C: Trapezoid.
D: Not drawing at all.
E: Triangle.
F: Diamond. 
Pick the best suited option.",C,videos/human/0712-01.mp4
F,B,What shape did the hand draw?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,Eason drawing shapes with bare hand,0713-00,"['Circle.' 'Square/rectangle.' 'Not drawing at all.' 'Trapezoid.'
 'Diamond.' 'Triangle.']",,"What shape did the hand draw?
Options: 
A: Circle.
B: Square/rectangle.
C: Not drawing at all.
D: Trapezoid.
E: Diamond.
F: Triangle. 
Pick the best suited option.",B,videos/human/0713-00.mp4
F,E,What shape did the hand draw?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,4,Eason drawing shapes with bare hand,0713-01,"['Trapezoid.' 'Diamond.' 'Circle.' 'Not drawing at all.'
 'Square/rectangle.' 'Triangle.']",,"What shape did the hand draw?
Options: 
A: Trapezoid.
B: Diamond.
C: Circle.
D: Not drawing at all.
E: Square/rectangle.
F: Triangle. 
Pick the best suited option.",E,videos/human/0713-01.mp4
F,C,What shape did the hand draw?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,Eason drawing shapes with bare hand,0714-00,"['Diamond.' 'Trapezoid.' 'Square/rectangle.' 'Triangle.'
 'Not drawing at all.' 'Circle.']",,"What shape did the hand draw?
Options: 
A: Diamond.
B: Trapezoid.
C: Square/rectangle.
D: Triangle.
E: Not drawing at all.
F: Circle. 
Pick the best suited option.",C,videos/human/0714-00.mp4
D,B,What shape did the hand draw?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,Eason drawing shapes with bare hand,0714-01,"['Diamond.' 'Square/rectangle.' 'Circle.' 'Triangle.' 'Trapezoid.'
 'Not drawing at all.']",,"What shape did the hand draw?
Options: 
A: Diamond.
B: Square/rectangle.
C: Circle.
D: Triangle.
E: Trapezoid.
F: Not drawing at all. 
Pick the best suited option.",B,videos/human/0714-01.mp4
C,C,What shape did the hand draw?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,Eason drawing shapes with bare hand,0715-00,"['Circle.' 'Triangle.' 'Square/rectangle.' 'Diamond.' 'Trapezoid.'
 'Not drawing at all.']",,"What shape did the hand draw?
Options: 
A: Circle.
B: Triangle.
C: Square/rectangle.
D: Diamond.
E: Trapezoid.
F: Not drawing at all. 
Pick the best suited option.",C,videos/human/0715-00.mp4
E,C,What shape did the hand draw?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,Eason drawing shapes with bare hand,0715-01,"['Circle.' 'Not drawing at all.' 'Square/rectangle.' 'Trapezoid.'
 'Triangle.' 'Diamond.']",,"What shape did the hand draw?
Options: 
A: Circle.
B: Not drawing at all.
C: Square/rectangle.
D: Trapezoid.
E: Triangle.
F: Diamond. 
Pick the best suited option.",C,videos/human/0715-01.mp4
B,A,What shape did the hand draw?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,0,Eason drawing shapes with bare hand,0716-00,"['Square/rectangle.' 'Circle.' 'Triangle.' 'Not drawing at all.'
 'Trapezoid.' 'Diamond.']",,"What shape did the hand draw?
Options: 
A: Square/rectangle.
B: Circle.
C: Triangle.
D: Not drawing at all.
E: Trapezoid.
F: Diamond. 
Pick the best suited option.",A,videos/human/0716-00.mp4
D,C,What shape did the hand draw?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,Eason drawing shapes with bare hand,0716-01,"['Diamond.' 'Not drawing at all.' 'Square/rectangle.' 'Circle.'
 'Trapezoid.' 'Triangle.']",,"What shape did the hand draw?
Options: 
A: Diamond.
B: Not drawing at all.
C: Square/rectangle.
D: Circle.
E: Trapezoid.
F: Triangle. 
Pick the best suited option.",C,videos/human/0716-01.mp4
E,D,What shape did the hand draw?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,Eason drawing shapes with bare hand,0717-00,"['Circle.' 'Trapezoid.' 'Diamond.' 'Infinity-shape.' 'Triangle.'
 'Not drawing at all.']",,"What shape did the hand draw?
Options: 
A: Circle.
B: Trapezoid.
C: Diamond.
D: Infinity-shape.
E: Triangle.
F: Not drawing at all. 
Pick the best suited option.",D,videos/human/0717-00.mp4
B,C,What shape did the hand draw?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,Eason drawing shapes with bare hand,0717-01,"['Diamond.' 'Triangle.' 'Infinity-shape.' 'Trapezoid.'
 'Not drawing at all.' 'Circle.']",,"What shape did the hand draw?
Options: 
A: Diamond.
B: Triangle.
C: Infinity-shape.
D: Trapezoid.
E: Not drawing at all.
F: Circle. 
Pick the best suited option.",C,videos/human/0717-01.mp4
F,E,Which shape was outlined?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,4,Eason drawing shapes with bare hand,0718-00,"['Triangle.' 'Not drawing at all.' 'Square/rectangle.' 'Trapezoid.'
 'Diamond.' 'Circle.']",,"Which shape was outlined?
Options: 
A: Triangle.
B: Not drawing at all.
C: Square/rectangle.
D: Trapezoid.
E: Diamond.
F: Circle. 
Pick the best suited option.",E,videos/human/0718-00.mp4
B,E,Which shape was outlined?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,4,Eason drawing shapes with bare hand,0718-01,"['Trapezoid.' 'Circle.' 'Not drawing at all.' 'Square/rectangle.'
 'Diamond.' 'Triangle.']",,"Which shape was outlined?
Options: 
A: Trapezoid.
B: Circle.
C: Not drawing at all.
D: Square/rectangle.
E: Diamond.
F: Triangle. 
Pick the best suited option.",E,videos/human/0718-01.mp4
B,D,Which shape was outlined?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,Eason drawing shapes with bare hand,0719-00,"['Square/rectangle.' 'Triangle.' 'Trapezoid.' 'Circle.'
 'Not drawing at all.' 'Diamond.']",,"Which shape was outlined?
Options: 
A: Square/rectangle.
B: Triangle.
C: Trapezoid.
D: Circle.
E: Not drawing at all.
F: Diamond. 
Pick the best suited option.",D,videos/human/0719-00.mp4
D,E,Which shape was outlined?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,4,Eason drawing shapes with bare hand,0719-01,"['Triangle.' 'Diamond.' 'Trapezoid.' 'Square/rectangle.' 'Circle.'
 'Not drawing at all.']",,"Which shape was outlined?
Options: 
A: Triangle.
B: Diamond.
C: Trapezoid.
D: Square/rectangle.
E: Circle.
F: Not drawing at all. 
Pick the best suited option.",E,videos/human/0719-01.mp4
C,D,Which shape was outlined?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,Eason drawing shapes with bare hand,0720-00,"['Trapezoid.' 'Not drawing at all.' 'Triangle.' 'Circle.' 'Diamond.'
 'Square/rectangle.']",,"Which shape was outlined?
Options: 
A: Trapezoid.
B: Not drawing at all.
C: Triangle.
D: Circle.
E: Diamond.
F: Square/rectangle. 
Pick the best suited option.",D,videos/human/0720-00.mp4
A,A,Which shape was outlined?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,0,Eason drawing shapes with bare hand,0720-01,"['Circle.' 'Not drawing at all.' 'Triangle.' 'Square/rectangle.'
 'Trapezoid.' 'Diamond.']",,"Which shape was outlined?
Options: 
A: Circle.
B: Not drawing at all.
C: Triangle.
D: Square/rectangle.
E: Trapezoid.
F: Diamond. 
Pick the best suited option.",A,videos/human/0720-01.mp4
C,C,Which shape was outlined?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,Eason drawing shapes with bare hand,0721-00,"['Diamond.' 'Trapezoid.' 'Eight-shape.' 'Triangle.' 'Not drawing at all.'
 'Square/rectangle.']",,"Which shape was outlined?
Options: 
A: Diamond.
B: Trapezoid.
C: Eight-shape.
D: Triangle.
E: Not drawing at all.
F: Square/rectangle. 
Pick the best suited option.",C,videos/human/0721-00.mp4
C,C,Which shape was outlined?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,Eason drawing shapes with bare hand,0721-01,"['Trapezoid.' 'Triangle.' 'Eight-shape.' 'Square/rectangle.' 'Diamond.'
 'Not drawing at all.']",,"Which shape was outlined?
Options: 
A: Trapezoid.
B: Triangle.
C: Eight-shape.
D: Square/rectangle.
E: Diamond.
F: Not drawing at all. 
Pick the best suited option.",C,videos/human/0721-01.mp4
E,D,Which shape was outlined?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,Eason drawing shapes with bare hand,0722-00,"['Trapezoid.' 'Not drawing at all.' 'Square/rectangle.' 'Eight-shape.'
 'Triangle.' 'Diamond.']",,"Which shape was outlined?
Options: 
A: Trapezoid.
B: Not drawing at all.
C: Square/rectangle.
D: Eight-shape.
E: Triangle.
F: Diamond. 
Pick the best suited option.",D,videos/human/0722-00.mp4
C,D,Which shape was outlined?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,Eason drawing shapes with bare hand,0722-01,"['Trapezoid.' 'Square/rectangle.' 'Triangle.' 'Eight-shape.' 'Diamond.'
 'Not drawing at all.']",,"Which shape was outlined?
Options: 
A: Trapezoid.
B: Square/rectangle.
C: Triangle.
D: Eight-shape.
E: Diamond.
F: Not drawing at all. 
Pick the best suited option.",D,videos/human/0722-01.mp4
C,A,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,0,hunam;bare hand,0209-01,"['Trapezoid.' 'Square/rectangle.' 'Diamond.' 'Not drawing at all.'
 'Triangle.' 'Circle.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Trapezoid.
B: Square/rectangle.
C: Diamond.
D: Not drawing at all.
E: Triangle.
F: Circle. 
Pick the best suited option.",A,videos/human/0209-01.mp4
F,B,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,hunam;bare hand,0209-02,"['Circle.' 'Trapezoid.' 'Not drawing at all.' 'Square/rectangle.'
 'Diamond.' 'Triangle.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Circle.
B: Trapezoid.
C: Not drawing at all.
D: Square/rectangle.
E: Diamond.
F: Triangle. 
Pick the best suited option.",B,videos/human/0209-02.mp4
C,C,How would you characterize the trend of the person's hand gesture?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,hunam;bare hand,0231-03,"['Right.' 'Right then Left.' 'Left then Right.' 'Not moving at all.'
 'Left.']",,"How would you characterize the trend of the person's hand gesture?
Options: 
A: Right.
B: Right then Left.
C: Left then Right.
D: Not moving at all.
E: Left. 
Pick the best suited option.",C,videos/human/0231-03.mp4
B,E,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,4,hunam;bare hand,0210-01,"['Square/rectangle.' 'Circle.' 'Not drawing at all.' 'Trapezoid.'
 'Triangle.' 'Diamond.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Square/rectangle.
B: Circle.
C: Not drawing at all.
D: Trapezoid.
E: Triangle.
F: Diamond. 
Pick the best suited option.",E,videos/human/0210-01.mp4
C,E,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,4,hunam;bare hand,0210-02,"['Diamond.' 'Not drawing at all.' 'Circle.' 'Trapezoid.' 'Triangle.'
 'Square/rectangle.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Diamond.
B: Not drawing at all.
C: Circle.
D: Trapezoid.
E: Triangle.
F: Square/rectangle. 
Pick the best suited option.",E,videos/human/0210-02.mp4
D,F,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,5,hunam;bare hand,0211-01,"['Trapezoid.' 'Diamond.' 'Not drawing at all.' 'Triangle.' 'Circle.'
 'Square/rectangle.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Trapezoid.
B: Diamond.
C: Not drawing at all.
D: Triangle.
E: Circle.
F: Square/rectangle. 
Pick the best suited option.",F,videos/human/0211-01.mp4
B,A,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,0,hunam;bare hand,0211-02,"['Square/rectangle.' 'Triangle.' 'Circle.' 'Diamond.'
 'Not drawing at all.' 'Trapezoid.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Square/rectangle.
B: Triangle.
C: Circle.
D: Diamond.
E: Not drawing at all.
F: Trapezoid. 
Pick the best suited option.",A,videos/human/0211-02.mp4
E,D,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,hunam;bare hand,0212-01,"['Circle.' 'Trapezoid.' 'Square/rectangle.' 'Infinity-shape.' 'Triangle.'
 'Not drawing at all.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Circle.
B: Trapezoid.
C: Square/rectangle.
D: Infinity-shape.
E: Triangle.
F: Not drawing at all. 
Pick the best suited option.",D,videos/human/0212-01.mp4
E,C,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,hunam;bare hand,0212-02,"['Triangle.' 'Diamond.' 'Infinity-shape.' 'Not drawing at all.'
 'Square/rectangle.' 'Circle.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Triangle.
B: Diamond.
C: Infinity-shape.
D: Not drawing at all.
E: Square/rectangle.
F: Circle. 
Pick the best suited option.",C,videos/human/0212-02.mp4
A,D,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,hunam;bare hand,0213-01,"['Circle.' 'Square/rectangle.' 'Triangle.' 'Diamond.'
 'Not drawing at all.' 'Trapezoid.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Circle.
B: Square/rectangle.
C: Triangle.
D: Diamond.
E: Not drawing at all.
F: Trapezoid. 
Pick the best suited option.",D,videos/human/0213-01.mp4
D,E,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,4,hunam;bare hand,0213-02,"['Circle.' 'Square/rectangle.' 'Trapezoid.' 'Triangle.' 'Diamond.'
 'Not drawing at all.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Circle.
B: Square/rectangle.
C: Trapezoid.
D: Triangle.
E: Diamond.
F: Not drawing at all. 
Pick the best suited option.",E,videos/human/0213-02.mp4
A,C,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,hunam;bare hand,0214-01,"['Circle.' 'Not drawing at all.' 'Eight-shape.' 'Triangle.' 'Trapezoid.'
 'Diamond.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Circle.
B: Not drawing at all.
C: Eight-shape.
D: Triangle.
E: Trapezoid.
F: Diamond. 
Pick the best suited option.",C,videos/human/0214-01.mp4
D,B,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,hunam;bare hand,0214-02,"['Not drawing at all.' 'Eight-shape.' 'Square/rectangle.' 'Diamond.'
 'Trapezoid.' 'Circle.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Not drawing at all.
B: Eight-shape.
C: Square/rectangle.
D: Diamond.
E: Trapezoid.
F: Circle. 
Pick the best suited option.",B,videos/human/0214-02.mp4
C,B,How would you characterize the trend of the person's hand gesture?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,hunam;bare hand,0405-00,['Moving Down.' 'Moving Up.' 'Not moving at all.'],,"How would you characterize the trend of the person's hand gesture?
Options: 
A: Moving Down.
B: Moving Up.
C: Not moving at all. 
Pick the best suited option.",B,videos/human/0405-00.mp4
B,C,How would you characterize the trend of the person's hand gesture?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,hunam;bare hand,0406-00,['Not moving at all.' 'Moving Right.' 'Moving Left.'],,"How would you characterize the trend of the person's hand gesture?
Options: 
A: Not moving at all.
B: Moving Right.
C: Moving Left. 
Pick the best suited option.",C,videos/human/0406-00.mp4
B,C,How would you characterize the trend of the person's hand gesture?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,hunam;bare hand,0406-01,['Moving Left.' 'Not moving at all.' 'Moving Right.'],,"How would you characterize the trend of the person's hand gesture?
Options: 
A: Moving Left.
B: Not moving at all.
C: Moving Right. 
Pick the best suited option.",C,videos/human/0406-01.mp4
A,C,How would you characterize the trend of the person's hand gesture?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,hunam;bare hand,0405-01,['Moving Up.' 'Not moving at all.' 'Moving Down.'],,"How would you characterize the trend of the person's hand gesture?
Options: 
A: Moving Up.
B: Not moving at all.
C: Moving Down. 
Pick the best suited option.",C,videos/human/0405-01.mp4
