a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
C,C,What directional shifts did the hand undergo?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,Zhiyao moving bare hand,0681-00,"['Leftwards then upwards.' 'Rightwards then upwards.'
 'Leftwards then rightwards.' 'Downwards then upwards'
 'Upwards then downwards.' 'Rightwards then downwards.']",,"What directional shifts did the hand undergo?
Options: 
A: Leftwards then upwards.
B: Rightwards then upwards.
C: Leftwards then rightwards.
D: Downwards then upwards
E: Upwards then downwards.
F: Rightwards then downwards. 
Pick the best suited option.",C,videos/human/0681-00.mp4
D,B,What directional shifts did the hand undergo?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,Zhiyao moving bare hand,0682-00,"['Rightwards then upwards.' 'Leftwards then leftwards.'
 'Rightwards then downwards.' 'Leftwards then upwards.'
 'Upwards then downwards.' 'Downwards then upwards']",,"What directional shifts did the hand undergo?
Options: 
A: Rightwards then upwards.
B: Leftwards then leftwards.
C: Rightwards then downwards.
D: Leftwards then upwards.
E: Upwards then downwards.
F: Downwards then upwards 
Pick the best suited option.",B,videos/human/0682-00.mp4
E,F,What directional shifts did the hand undergo?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,Zhiyao moving bare hand,0683-00,"['Upwards then rightwards.' 'Downwards then leftwards.'
 'Downwards then rightwards.' 'Leftwards then downwards.'
 'Upwards then leftwards.' 'Rightwards then leftwards.']",,"What directional shifts did the hand undergo?
Options: 
A: Upwards then rightwards.
B: Downwards then leftwards.
C: Downwards then rightwards.
D: Leftwards then downwards.
E: Upwards then leftwards.
F: Rightwards then leftwards. 
Pick the best suited option.",F,videos/human/0683-00.mp4
C,E,What directional shifts did the hand undergo?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,Zhiyao moving bare hand,0684-00,"['Rightwards then downwards.' 'Upwards then downwards.'
 'Leftwards then rightwards.' 'Downwards then upwards'
 'Rightwards then upwards.' 'Leftwards then upwards.']",,"What directional shifts did the hand undergo?
Options: 
A: Rightwards then downwards.
B: Upwards then downwards.
C: Leftwards then rightwards.
D: Downwards then upwards
E: Rightwards then upwards.
F: Leftwards then upwards. 
Pick the best suited option.",E,videos/human/0684-00.mp4
C,E,What directional shifts did the hand undergo?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,Zhiyao moving bare hand,0685-00,"['Downwards then upwards' 'Leftwards then rightwards.'
 'Leftwards then upwards.' 'Upwards then downwards.'
 'Rightwards then downwards.' 'Rightwards then upwards.']",,"What directional shifts did the hand undergo?
Options: 
A: Downwards then upwards
B: Leftwards then rightwards.
C: Leftwards then upwards.
D: Upwards then downwards.
E: Rightwards then downwards.
F: Rightwards then upwards. 
Pick the best suited option.",E,videos/human/0685-00.mp4
C,A,What directional shifts did the hand undergo?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,Zhiyao moving bare hand,0686-00,"['Downwards then leftwards.' 'Rightwards then leftwards.'
 'Upwards then leftwards.' 'Upwards then rightwards.'
 'Leftwards then downwards.' 'Downwards then rightwards.']",,"What directional shifts did the hand undergo?
Options: 
A: Downwards then leftwards.
B: Rightwards then leftwards.
C: Upwards then leftwards.
D: Upwards then rightwards.
E: Leftwards then downwards.
F: Downwards then rightwards. 
Pick the best suited option.",A,videos/human/0686-00.mp4
C,B,How did the hand's trajectory unfold in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,Zhiyao moving bare hand,0687-00,"['Rightwards then downwards.' 'Downwards then upwards'
 'Rightwards then upwards.' 'Upwards then downwards.'
 'Leftwards then upwards.' 'Leftwards then rightwards.']",,"How did the hand's trajectory unfold in terms of direction?
Options: 
A: Rightwards then downwards.
B: Downwards then upwards
C: Rightwards then upwards.
D: Upwards then downwards.
E: Leftwards then upwards.
F: Leftwards then rightwards. 
Pick the best suited option.",B,videos/human/0687-00.mp4
E,F,How did the hand's trajectory unfold in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,Zhiyao moving bare hand,0688-00,"['Downwards then leftwards.' 'Upwards then rightwards.'
 'Leftwards then downwards.' 'Rightwards then leftwards.'
 'Upwards then leftwards.' 'Downwards then rightwards.']",,"How did the hand's trajectory unfold in terms of direction?
Options: 
A: Downwards then leftwards.
B: Upwards then rightwards.
C: Leftwards then downwards.
D: Rightwards then leftwards.
E: Upwards then leftwards.
F: Downwards then rightwards. 
Pick the best suited option.",F,videos/human/0688-00.mp4
C,D,How did the hand's trajectory unfold in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,Zhiyao moving bare hand,0689-00,"['Leftwards then downwards.' 'Downwards then leftwards.'
 'Upwards then leftwards.' 'Downwards then downwards.'
 'Rightwards then leftwards.' 'Upwards then rightwards.']",,"How did the hand's trajectory unfold in terms of direction?
Options: 
A: Leftwards then downwards.
B: Downwards then leftwards.
C: Upwards then leftwards.
D: Downwards then downwards.
E: Rightwards then leftwards.
F: Upwards then rightwards. 
Pick the best suited option.",D,videos/human/0689-00.mp4
C,B,How did the hand's trajectory unfold in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,Zhiyao moving bare hand,0690-00,"['Rightwards then leftwards.' 'Upwards then leftwards.'
 'Leftwards then downwards.' 'Downwards then rightwards.'
 'Upwards then rightwards.' 'Downwards then leftwards.']",,"How did the hand's trajectory unfold in terms of direction?
Options: 
A: Rightwards then leftwards.
B: Upwards then leftwards.
C: Leftwards then downwards.
D: Downwards then rightwards.
E: Upwards then rightwards.
F: Downwards then leftwards. 
Pick the best suited option.",B,videos/human/0690-00.mp4
A,B,How did the hand's trajectory unfold in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,Zhiyao moving bare hand,0691-00,"['Rightwards then leftwards.' 'Upwards then rightwards.'
 'Downwards then leftwards.' 'Downwards then rightwards.'
 'Upwards then leftwards.' 'Leftwards then downwards.']",,"How did the hand's trajectory unfold in terms of direction?
Options: 
A: Rightwards then leftwards.
B: Upwards then rightwards.
C: Downwards then leftwards.
D: Downwards then rightwards.
E: Upwards then leftwards.
F: Leftwards then downwards. 
Pick the best suited option.",B,videos/human/0691-00.mp4
C,F,How did the hand's trajectory unfold in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,Zhiyao moving bare hand,0692-00,"['Downwards then leftwards.' 'Rightwards then leftwards.'
 'Downwards then rightwards.' 'Upwards then leftwards.'
 'Leftwards then downwards.' 'Upwards then upwards.']",,"How did the hand's trajectory unfold in terms of direction?
Options: 
A: Downwards then leftwards.
B: Rightwards then leftwards.
C: Downwards then rightwards.
D: Upwards then leftwards.
E: Leftwards then downwards.
F: Upwards then upwards. 
Pick the best suited option.",F,videos/human/0692-00.mp4
C,D,How did the hand's trajectory unfold in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,Zhiyao moving bare hand,0693-00,"['Rightwards then downwards.' 'Rightwards then upwards.'
 'Leftwards then upwards.' 'Upwards then downwards.'
 'Downwards then upwards' 'Leftwards then rightwards.']",,"How did the hand's trajectory unfold in terms of direction?
Options: 
A: Rightwards then downwards.
B: Rightwards then upwards.
C: Leftwards then upwards.
D: Upwards then downwards.
E: Downwards then upwards
F: Leftwards then rightwards. 
Pick the best suited option.",D,videos/human/0693-00.mp4
D,B,What instruction did the person give to the camera in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,Chuhan moving bare hand,0701-00,"['Moving Further.' 'Moving Down.' 'Moving Up.' 'Moving Closer.'
 'Moving Right.' 'Moving Left.']",,"What instruction did the person give to the camera in the video?
Options: 
A: Moving Further.
B: Moving Down.
C: Moving Up.
D: Moving Closer.
E: Moving Right.
F: Moving Left. 
Pick the best suited option.",B,videos/human/0701-00.mp4
A,B,What instruction did the person give to the camera in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,Chuhan moving bare hand,0702-00,"['Moving Closer.' 'Moving Up.' 'Moving Right.' 'Moving Further.'
 'Moving Down.' 'Moving Left.']",,"What instruction did the person give to the camera in the video?
Options: 
A: Moving Closer.
B: Moving Up.
C: Moving Right.
D: Moving Further.
E: Moving Down.
F: Moving Left. 
Pick the best suited option.",B,videos/human/0702-00.mp4
C,B,How did the person direct the camera's movement in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,Chuhan moving bare hand,0703-00,"['Moving Further.' 'Moving Right.' 'Moving Closer.' 'Moving Left.'
 'Moving Up.' 'Good Job.' 'Moving Down.']",,"How did the person direct the camera's movement in the video?
Options: 
A: Moving Further.
B: Moving Right.
C: Moving Closer.
D: Moving Left.
E: Moving Up.
F: Good Job.
G: Moving Down. 
Pick the best suited option.",B,videos/human/0703-00.mp4
G,C,How did the person direct the camera's movement in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,Chuhan moving bare hand,0704-00,"['Moving Closer.' 'Good Job.' 'Moving Left.' 'Moving Further.'
 'Moving Down.' 'Moving Up.' 'Moving Right.']",,"How did the person direct the camera's movement in the video?
Options: 
A: Moving Closer.
B: Good Job.
C: Moving Left.
D: Moving Further.
E: Moving Down.
F: Moving Up.
G: Moving Right. 
Pick the best suited option.",C,videos/human/0704-00.mp4
G,G,How did the person direct the camera's movement in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,6,Chuhan moving bare hand,0705-00,"['Moving Further.' 'Good Job.' 'Moving Right.' 'Moving Closer.'
 'Moving Down.' 'Moving Up.' 'Moving Left.']",,"How did the person direct the camera's movement in the video?
Options: 
A: Moving Further.
B: Good Job.
C: Moving Right.
D: Moving Closer.
E: Moving Down.
F: Moving Up.
G: Moving Left. 
Pick the best suited option.",G,videos/human/0705-00.mp4
D,E,How did the person direct the camera's movement in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,Chuhan moving bare hand,0706-00,"['Moving Right.' 'Moving Further.' 'Moving Down.' 'Moving Left.'
 'Moving Closer.' 'Moving Up.']",,"How did the person direct the camera's movement in the video?
Options: 
A: Moving Right.
B: Moving Further.
C: Moving Down.
D: Moving Left.
E: Moving Closer.
F: Moving Up. 
Pick the best suited option.",E,videos/human/0706-00.mp4
F,B,How did the person direct the camera's movement in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,Chuhan moving bare hand,0707-00,"['Moving Right.' 'Moving Further.' 'Moving Closer.' 'Moving Down.'
 'Moving Up.' 'Moving Left.']",,"How did the person direct the camera's movement in the video?
Options: 
A: Moving Right.
B: Moving Further.
C: Moving Closer.
D: Moving Down.
E: Moving Up.
F: Moving Left. 
Pick the best suited option.",B,videos/human/0707-00.mp4
E,E,How did the person direct the camera's movement in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,Chuhan moving bare hand,0708-00,"['Moving Further.' 'Moving Right.' 'Moving Up.' 'Moving Down.'
 'Moving Left.' 'Moving Closer.']",,"How did the person direct the camera's movement in the video?
Options: 
A: Moving Further.
B: Moving Right.
C: Moving Up.
D: Moving Down.
E: Moving Left.
F: Moving Closer. 
Pick the best suited option.",E,videos/human/0708-00.mp4
D,D,How did the person direct the camera's movement in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,Chuhan moving bare hand,0709-00,"['Moving Left.' 'Moving Up.' 'Moving Further.' 'Moving Right.'
 'Moving Down.' 'Moving Closer.']",,"How did the person direct the camera's movement in the video?
Options: 
A: Moving Left.
B: Moving Up.
C: Moving Further.
D: Moving Right.
E: Moving Down.
F: Moving Closer. 
Pick the best suited option.",D,videos/human/0709-00.mp4
F,C,How did the person direct the camera's movement in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,Eason moving bare hand,0723-00,"['Moving Right.' 'Moving Closer.' 'Moving Up.' 'Moving Further.'
 'Moving Down.' 'Moving Left.']",,"How did the person direct the camera's movement in the video?
Options: 
A: Moving Right.
B: Moving Closer.
C: Moving Up.
D: Moving Further.
E: Moving Down.
F: Moving Left. 
Pick the best suited option.",C,videos/human/0723-00.mp4
G,E,How did the person direct the camera's movement in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,Eason moving bare hand,0724-00,"['Moving Further.' 'Moving Up.' 'Good Job.' 'Moving Closer.'
 'Moving Right.' 'Moving Down.' 'Moving Left.']",,"How did the person direct the camera's movement in the video?
Options: 
A: Moving Further.
B: Moving Up.
C: Good Job.
D: Moving Closer.
E: Moving Right.
F: Moving Down.
G: Moving Left. 
Pick the best suited option.",E,videos/human/0724-00.mp4
G,G,How did the person direct the camera's movement in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,6,Eason moving bare hand,0725-00,"['Moving Closer.' 'Good Job.' 'Moving Up.' 'Moving Further.'
 'Moving Down.' 'Moving Left.' 'Moving Right.']",,"How did the person direct the camera's movement in the video?
Options: 
A: Moving Closer.
B: Good Job.
C: Moving Up.
D: Moving Further.
E: Moving Down.
F: Moving Left.
G: Moving Right. 
Pick the best suited option.",G,videos/human/0725-00.mp4
C,G,What guidance for camera movement was given in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,6,Eason moving bare hand,0726-00,"['Moving Down.' 'Moving Left.' 'Moving Closer.' 'Moving Up.' 'Good Job.'
 'Moving Further.' 'Moving Right.']",,"What guidance for camera movement was given in the video?
Options: 
A: Moving Down.
B: Moving Left.
C: Moving Closer.
D: Moving Up.
E: Good Job.
F: Moving Further.
G: Moving Right. 
Pick the best suited option.",G,videos/human/0726-00.mp4
G,G,What guidance for camera movement was given in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,6,Eason moving bare hand,0727-00,"['Good Job.' 'Moving Right.' 'Moving Up.' 'Moving Further.'
 'Moving Closer.' 'Moving Down.' 'Moving Left.']",,"What guidance for camera movement was given in the video?
Options: 
A: Good Job.
B: Moving Right.
C: Moving Up.
D: Moving Further.
E: Moving Closer.
F: Moving Down.
G: Moving Left. 
Pick the best suited option.",G,videos/human/0727-00.mp4
E,C,What guidance for camera movement was given in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,Eason moving bare hand,0728-00,"['Moving Further.' 'Moving Right.' 'Moving Left.' 'Moving Down.'
 'Moving Closer.' 'Moving Up.']",,"What guidance for camera movement was given in the video?
Options: 
A: Moving Further.
B: Moving Right.
C: Moving Left.
D: Moving Down.
E: Moving Closer.
F: Moving Up. 
Pick the best suited option.",C,videos/human/0728-00.mp4
F,F,What guidance for camera movement was given in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,Eason moving bare hand,0729-00,"['Moving Closer.' 'Moving Up.' 'Moving Further.' 'Moving Right.'
 'Moving Down.' 'Moving Left.']",,"What guidance for camera movement was given in the video?
Options: 
A: Moving Closer.
B: Moving Up.
C: Moving Further.
D: Moving Right.
E: Moving Down.
F: Moving Left. 
Pick the best suited option.",F,videos/human/0729-00.mp4
F,F,What guidance for camera movement was given in the video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,Eason moving bare hand,0730-00,"['Moving Down.' 'Moving Up.' 'Moving Right.' 'Moving Further.'
 'Moving Closer.' 'Moving Left.']",,"What guidance for camera movement was given in the video?
Options: 
A: Moving Down.
B: Moving Up.
C: Moving Right.
D: Moving Further.
E: Moving Closer.
F: Moving Left. 
Pick the best suited option.",F,videos/human/0730-00.mp4
C,D,What is the direction of the black square's movement from the video?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,black cube,0321-00,"['Rightwards then leftwards.' 'Downwards then upwards'
 'Leftwards then rightwards.' 'Leftwards then downwards.'
 'Leftwards then upwards.' 'Downwards then rightwards']",,"What is the direction of the black square's movement from the video?
Options: 
A: Rightwards then leftwards.
B: Downwards then upwards
C: Leftwards then rightwards.
D: Leftwards then downwards.
E: Leftwards then upwards.
F: Downwards then rightwards 
Pick the best suited option.",D,videos/simulated/0321-00.mp4
C,E,What is the direction of the pink rectangle's movement from the video?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,pink rectangle,0322-00,"['Upwards then leftwards.' 'Upwards then downwards.'
 'Leftwards then upwards.' 'Upwards then rightwards.'
 'Rightwards then upwards.' 'Downwards then upwards']",,"What is the direction of the pink rectangle's movement from the video?
Options: 
A: Upwards then leftwards.
B: Upwards then downwards.
C: Leftwards then upwards.
D: Upwards then rightwards.
E: Rightwards then upwards.
F: Downwards then upwards 
Pick the best suited option.",E,videos/simulated/0322-00.mp4
D,E,What is the direction of the yellow star's movement from the video?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,,0324-00,"['Leftwards then downwards.' 'Downwards then rightwards'
 'Upwards then rightwards.' 'Rightwards then upwards.'
 'Downwards then upwards' 'Rightwards then leftwards.']",,"What is the direction of the yellow star's movement from the video?
Options: 
A: Leftwards then downwards.
B: Downwards then rightwards
C: Upwards then rightwards.
D: Rightwards then upwards.
E: Downwards then upwards
F: Rightwards then leftwards. 
Pick the best suited option.",E,videos/simulated/0324-00.mp4
F,B,What is the direction of the black sweater icon's movement from the video?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,,0325-00,"['Leftwards then rightwards.' 'Leftwards then downwards.'
 'Downwards then leftwards' 'Downwards then upwards'
 'Upwards then rightwards.' 'Downwards then rightwards']",,"What is the direction of the black sweater icon's movement from the video?
Options: 
A: Leftwards then rightwards.
B: Leftwards then downwards.
C: Downwards then leftwards
D: Downwards then upwards
E: Upwards then rightwards.
F: Downwards then rightwards 
Pick the best suited option.",B,videos/simulated/0325-00.mp4
F,E,What is the direction of the green table icon's movement from the video?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,,0327-00,"['Upwards then rightwards.' 'Upwards then leftwards.'
 'Downwards then leftwards' 'Leftwards then downwards.'
 'Rightwards then downwards.' 'Rightwards then upwards.']",,"What is the direction of the green table icon's movement from the video?
Options: 
A: Upwards then rightwards.
B: Upwards then leftwards.
C: Downwards then leftwards
D: Leftwards then downwards.
E: Rightwards then downwards.
F: Rightwards then upwards. 
Pick the best suited option.",E,videos/simulated/0327-00.mp4
E,F,What is the direction of the red diamond's movement from the video?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,,0328-00,"['Leftwards then rightwards.' 'Rightwards then downwards.'
 'Downwards then rightwards' 'Rightwards then upwards.'
 'Downwards then upwards' 'Upwards then downwards.']",,"What is the direction of the red diamond's movement from the video?
Options: 
A: Leftwards then rightwards.
B: Rightwards then downwards.
C: Downwards then rightwards
D: Rightwards then upwards.
E: Downwards then upwards
F: Upwards then downwards. 
Pick the best suited option.",F,videos/simulated/0328-00.mp4
D,C,What is the direction of the yellow duck icon's movement from the video?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,,0331-00,"['Upwards then leftwards.' 'Downwards then leftwards'
 'Upwards then rightwards.' 'Leftwards then upwards.'
 'Rightwards then leftwards.' 'Rightwards then upwards.']",,"What is the direction of the yellow duck icon's movement from the video?
Options: 
A: Upwards then leftwards.
B: Downwards then leftwards
C: Upwards then rightwards.
D: Leftwards then upwards.
E: Rightwards then leftwards.
F: Rightwards then upwards. 
Pick the best suited option.",C,videos/simulated/0331-00.mp4
D,B,What is the direction of the game character's movement from the video?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,,0332-00,"['Downwards then upwards' 'Upwards then leftwards.'
 'Leftwards then rightwards.' 'Rightwards then downwards.'
 'Leftwards then upwards.' 'Rightwards then leftwards.']",https://www.youtube.com/watch?v=4h9BO7mbW-g,"What is the direction of the game character's movement from the video?
Options: 
A: Downwards then upwards
B: Upwards then leftwards.
C: Leftwards then rightwards.
D: Rightwards then downwards.
E: Leftwards then upwards.
F: Rightwards then leftwards. 
Pick the best suited option.",B,videos/simulated/0332-00.mp4
C,F,What is the direction of the game character's movement from the video?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,,0335-00,"['Downwards then leftwards' 'Leftwards then rightwards.'
 'Downwards then rightwards' 'Downwards then upwards'
 'Leftwards then downwards.' 'Rightwards then downwards.']",https://www.youtube.com/watch?v=COHi3qWME0M&t=285s,"What is the direction of the game character's movement from the video?
Options: 
A: Downwards then leftwards
B: Leftwards then rightwards.
C: Downwards then rightwards
D: Downwards then upwards
E: Leftwards then downwards.
F: Rightwards then downwards. 
Pick the best suited option.",F,videos/simulated/0335-00.mp4
D,B,What is the direction of the game character's movement from the video?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,,0336-00,"['Leftwards then rightwards.' 'Leftwards then upwards.'
 'Downwards then rightwards' 'Downwards then leftwards'
 'Upwards then rightwards.' 'Leftwards then downwards.']",https://www.youtube.com/watch?v=COHi3qWME0M&t=285s,"What is the direction of the game character's movement from the video?
Options: 
A: Leftwards then rightwards.
B: Leftwards then upwards.
C: Downwards then rightwards
D: Downwards then leftwards
E: Upwards then rightwards.
F: Leftwards then downwards. 
Pick the best suited option.",B,videos/simulated/0336-00.mp4
E,F,In which direction(s) did the car move during the video?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,,0337-00,"['Downwards then leftwards' 'Upwards then downwards.'
 'Rightwards then leftwards.' 'Leftwards then upwards.'
 'Leftwards then rightwards.' 'Leftwards then downwards.']",https://www.youtube.com/watch?v=6HxpHrpcTE4,"In which direction(s) did the car move during the video?
Options: 
A: Downwards then leftwards
B: Upwards then downwards.
C: Rightwards then leftwards.
D: Leftwards then upwards.
E: Leftwards then rightwards.
F: Leftwards then downwards. 
Pick the best suited option.",F,videos/simulated/0337-00.mp4
B,A,In which direction(s) did the roller coaster move during the video?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,0,roller coaster; first person view,0338-00,"['Downwards then upwards' 'Upwards then downwards.'
 'Upwards then leftwards.' 'Upwards then rightwards.'
 'Rightwards then leftwards.' 'Rightwards then upwards.']",https://www.youtube.com/watch?v=pn-Exx7_KLE,"In which direction(s) did the roller coaster move during the video?
Options: 
A: Downwards then upwards
B: Upwards then downwards.
C: Upwards then leftwards.
D: Upwards then rightwards.
E: Rightwards then leftwards.
F: Rightwards then upwards. 
Pick the best suited option.",A,videos/object/0338-00.mp4
E,F,In which direction(s) did the drone move during the video?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,drone over the table,0339-00,"['Leftwards then upwards.' 'Rightwards then upwards.'
 'Downwards then leftwards' 'Rightwards then downwards.'
 'Leftwards then downwards.' 'Rightwards then leftwards.']",https://www.youtube.com/watch?v=ygtreF12Hks,"In which direction(s) did the drone move during the video?
Options: 
A: Leftwards then upwards.
B: Rightwards then upwards.
C: Downwards then leftwards
D: Rightwards then downwards.
E: Leftwards then downwards.
F: Rightwards then leftwards. 
Pick the best suited option.",F,videos/object/0339-00.mp4
F,B,In which direction(s) did the drone move during the video?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,flying drones,0341-00,"['Downwards then rightwards' 'Upwards then downwards.'
 'Rightwards then upwards.' 'Rightwards then leftwards.'
 'Leftwards then upwards.' 'Rightwards then downwards.']",https://www.youtube.com/watch?v=ygtreF12Hks,"In which direction(s) did the drone move during the video?
Options: 
A: Downwards then rightwards
B: Upwards then downwards.
C: Rightwards then upwards.
D: Rightwards then leftwards.
E: Leftwards then upwards.
F: Rightwards then downwards. 
Pick the best suited option.",B,videos/object/0341-00.mp4
D,D,In which direction(s) did the drone move during the video?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,,0343-00,"['Downwards then rightwards' 'Downwards then leftwards'
 'Upwards then leftwards.' 'Upwards then rightwards.'
 'Leftwards then upwards.' 'Rightwards then upwards.']",https://www.youtube.com/watch?v=ygtreF12Hks,"In which direction(s) did the drone move during the video?
Options: 
A: Downwards then rightwards
B: Downwards then leftwards
C: Upwards then leftwards.
D: Upwards then rightwards.
E: Leftwards then upwards.
F: Rightwards then upwards. 
Pick the best suited option.",D,videos/object/0343-00.mp4
D,A,In which direction(s) did the drone move during the video?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,,0348-00,"['Leftwards then downwards.' 'Downwards then leftwards'
 'Rightwards then upwards.' 'Downwards then rightwards'
 'Upwards then downwards.' 'Rightwards then leftwards.']",https://www.youtube.com/watch?v=ygtreF12Hks,"In which direction(s) did the drone move during the video?
Options: 
A: Leftwards then downwards.
B: Downwards then leftwards
C: Rightwards then upwards.
D: Downwards then rightwards
E: Upwards then downwards.
F: Rightwards then leftwards. 
Pick the best suited option.",A,videos/object/0348-00.mp4
E,A,In which direction(s) did the drone move during the video?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,,0353-00,"['Upwards then downwards.' 'Rightwards then downwards.'
 'Downwards then rightwards' 'Leftwards then upwards.'
 'Downwards then leftwards' 'Leftwards then rightwards.']",https://www.youtube.com/watch?v=ygtreF12Hks,"In which direction(s) did the drone move during the video?
Options: 
A: Upwards then downwards.
B: Rightwards then downwards.
C: Downwards then rightwards
D: Leftwards then upwards.
E: Downwards then leftwards
F: Leftwards then rightwards. 
Pick the best suited option.",A,videos/object/0353-00.mp4
C,D,In which direction(s) did the drone move during the video?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,,0356-00,"['Leftwards then downwards.' 'Rightwards then upwards.'
 'Leftwards then upwards.' 'Upwards then leftwards.'
 'Downwards then upwards' 'Downwards then rightwards']",https://www.youtube.com/watch?v=ygtreF12Hks,"In which direction(s) did the drone move during the video?
Options: 
A: Leftwards then downwards.
B: Rightwards then upwards.
C: Leftwards then upwards.
D: Upwards then leftwards.
E: Downwards then upwards
F: Downwards then rightwards 
Pick the best suited option.",D,videos/object/0356-00.mp4
D,F,In which direction(s) did the drone move during the video?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,5,,0369-00,"['Rightwards then leftwards.' 'Downwards then upwards'
 'Leftwards then upwards.' 'Leftwards then rightwards.'
 'Downwards then rightwards' 'Upwards then downwards.']",https://www.youtube.com/watch?v=ygtreF12Hks,"In which direction(s) did the drone move during the video?
Options: 
A: Rightwards then leftwards.
B: Downwards then upwards
C: Leftwards then upwards.
D: Leftwards then rightwards.
E: Downwards then rightwards
F: Upwards then downwards. 
Pick the best suited option.",F,videos/object/0369-00.mp4
