a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
B,A,In what direction(s) is the wheel rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0270-01,"['Counter-clockwise throughout.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.' 'No rotation.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=HWpYlNDlzK4,"In what direction(s) is the wheel rotating?
Options: 
A: Counter-clockwise throughout.
B: Clockwise throughout.
C: Clockwise then counter-clockwise.
D: No rotation.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",A,videos/object/0270-01.mp4
D,C,In what direction(s) is the tripod rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0344-00,"['Clockwise then counter-clockwise.' 'No rotation.'
 'Counter-clockwise throughout.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=oCg1tK4arNM,"In what direction(s) is the tripod rotating?
Options: 
A: Clockwise then counter-clockwise.
B: No rotation.
C: Counter-clockwise throughout.
D: Clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",C,videos/object/0344-00.mp4
B,D,In what direction(s) is the disk rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0345-00,"['No rotation.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=oCg1tK4arNM,"In what direction(s) is the disk rotating?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Clockwise then counter-clockwise.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",D,videos/object/0345-00.mp4
E,B,In what direction(s) is the gymnastic athlete rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,slow motion,0346-00,"['No rotation.' 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=IDkGYF-11BI,"In what direction(s) is the gymnastic athlete rotating?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Counter-clockwise throughout.
D: Counter-clockwise then clockwise.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",B,videos/object/0346-00.mp4
D,D,In what direction(s) is the gymnastic's leg rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,slow motion,0347-00,"['No rotation.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=RTqZ8Pr91tg,"In what direction(s) is the gymnastic's leg rotating?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Counter-clockwise then clockwise.
D: Counter-clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",D,videos/object/0347-00.mp4
C,C,In what direction(s) is the gymnastic's leg rotating?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,2,,0347-01,"['Counter-clockwise throughout.' 'No rotation.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=RTqZ8Pr91tg,"In what direction(s) is the gymnastic's leg rotating?
Options: 
A: Counter-clockwise throughout.
B: No rotation.
C: Clockwise throughout.
D: Clockwise then counter-clockwise.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",C,videos/object/0347-01.mp4
E,B,In what direction(s) is the gymnastic rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,slow motion,0349-00,"['No rotation.' 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=RTqZ8Pr91tg,"In what direction(s) is the gymnastic rotating?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Counter-clockwise throughout.
D: Clockwise then counter-clockwise.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",B,videos/object/0349-00.mp4
C,A,In what direction(s) is the wheel rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,slow motion,0350-00,"['Counter-clockwise throughout.' 'Counter-clockwise then clockwise.'
 'Clockwise throughout.' 'Clockwise then counter-clockwise.'
 'No rotation.']",https://www.youtube.com/watch?v=thTAGT4pwzM,"In what direction(s) is the wheel rotating?
Options: 
A: Counter-clockwise throughout.
B: Counter-clockwise then clockwise.
C: Clockwise throughout.
D: Clockwise then counter-clockwise.
E: No rotation. 
Pick the best suited option.",A,videos/object/0350-00.mp4
B,D,In what direction(s) is the pen rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,slow motion,0351-00,"['No rotation.' 'Clockwise then counter-clockwise.'
 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=dYY01xeIhRE,"In what direction(s) is the pen rotating?
Options: 
A: No rotation.
B: Clockwise then counter-clockwise.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",D,videos/object/0351-00.mp4
D,D,In what direction(s) is the pointer rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,slow motion,0352-00,"['Counter-clockwise then clockwise.' 'No rotation.'
 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=_09N0X8P9WM,"In what direction(s) is the pointer rotating?
Options: 
A: Counter-clockwise then clockwise.
B: No rotation.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",D,videos/object/0352-00.mp4
E,C,In what direction(s) is the pointer rotating?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,2,,0352-01,"['No rotation.' 'Counter-clockwise then clockwise.'
 'Clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=_09N0X8P9WM,"In what direction(s) is the pointer rotating?
Options: 
A: No rotation.
B: Counter-clockwise then clockwise.
C: Clockwise throughout.
D: Clockwise then counter-clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",C,videos/object/0352-01.mp4
E,E,In what direction(s) is the galaxy rotating?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,fast motion,0354-00,"['Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.' 'No rotation.'
 'Clockwise throughout.']",https://www.youtube.com/watch?v=SDxmkJwrbno,"In what direction(s) is the galaxy rotating?
Options: 
A: Counter-clockwise then clockwise.
B: Counter-clockwise throughout.
C: Clockwise then counter-clockwise.
D: No rotation.
E: Clockwise throughout. 
Pick the best suited option.",E,videos/simulated/0354-00.mp4
D,D,In what direction(s) is the washing machine drum rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,slow motion,0355-00,"['Counter-clockwise throughout.' 'Counter-clockwise then clockwise.'
 'Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'No rotation.']",https://www.youtube.com/watch?v=9ZhmyAFFp-M,"In what direction(s) is the washing machine drum rotating?
Options: 
A: Counter-clockwise throughout.
B: Counter-clockwise then clockwise.
C: Clockwise then counter-clockwise.
D: Clockwise throughout.
E: No rotation. 
Pick the best suited option.",D,videos/object/0355-00.mp4
A,B,In what direction(s) is the washing machine drum rotating?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,1,slow motion,0355-01,"['Clockwise throughout.' 'Counter-clockwise throughout.' 'No rotation.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=9ZhmyAFFp-M,"In what direction(s) is the washing machine drum rotating?
Options: 
A: Clockwise throughout.
B: Counter-clockwise throughout.
C: No rotation.
D: Clockwise then counter-clockwise.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",B,videos/object/0355-01.mp4
B,A,In what direction(s) is the washing machine agitator rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0357-00,"['No rotation.' 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=_OwoQEl_ii0,"In what direction(s) is the washing machine agitator rotating?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Counter-clockwise throughout.
D: Clockwise then counter-clockwise.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",A,videos/object/0357-00.mp4
E,C,In what direction(s) is the blue rectangle rotating?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0358-00,"['Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'Counter-clockwise throughout.' 'Clockwise then counter-clockwise.'
 'No rotation.']",,"In what direction(s) is the blue rectangle rotating?
Options: 
A: Counter-clockwise then clockwise.
B: Clockwise throughout.
C: Counter-clockwise throughout.
D: Clockwise then counter-clockwise.
E: No rotation. 
Pick the best suited option.",C,videos/simulated/0358-00.mp4
E,D,In what direction(s) is the orange star rotating?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0359-00,"['Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.'
 'Clockwise throughout.' 'Counter-clockwise throughout.' 'No rotation.']",,"In what direction(s) is the orange star rotating?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise then clockwise.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: No rotation. 
Pick the best suited option.",D,videos/simulated/0359-00.mp4
D,B,The yellow circle is attached to the black circle. In what direction(s) is the black circle rotating?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0360-00,"['No rotation.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.']",,"The yellow circle is attached to the black circle. In what direction(s) is the black circle rotating?
Options: 
A: No rotation.
B: Counter-clockwise throughout.
C: Clockwise then counter-clockwise.
D: Clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",B,videos/simulated/0360-00.mp4
C,B,In what direction(s) is the pink circle rotating?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0361-00,"['Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'No rotation.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",,"In what direction(s) is the pink circle rotating?
Options: 
A: Clockwise then counter-clockwise.
B: Clockwise throughout.
C: No rotation.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",B,videos/simulated/0361-00.mp4
E,B,In what direction(s) is the figure rotating?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0362-00,"['Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'Counter-clockwise throughout.' 'Counter-clockwise then clockwise.'
 'No rotation.']",,"In what direction(s) is the figure rotating?
Options: 
A: Clockwise then counter-clockwise.
B: Clockwise throughout.
C: Counter-clockwise throughout.
D: Counter-clockwise then clockwise.
E: No rotation. 
Pick the best suited option.",B,videos/simulated/0362-00.mp4
D,D,What is the object's direction(s) of rotation?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0363-00,"['Clockwise then counter-clockwise.' 'No rotation.'
 'Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'Clockwise throughout.']",,"What is the object's direction(s) of rotation?
Options: 
A: Clockwise then counter-clockwise.
B: No rotation.
C: Counter-clockwise then clockwise.
D: Counter-clockwise throughout.
E: Clockwise throughout. 
Pick the best suited option.",D,videos/simulated/0363-00.mp4
D,B,What is the red line's direction(s) of rotation?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0364-00,"['Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'No rotation.'
 'Clockwise then counter-clockwise.']",,"What is the red line's direction(s) of rotation?
Options: 
A: Clockwise throughout.
B: Counter-clockwise throughout.
C: Counter-clockwise then clockwise.
D: No rotation.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",B,videos/simulated/0364-00.mp4
E,C,In which direction(s) does pen rotate around the red center?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,slow motion,0365-00,"['Counter-clockwise then clockwise.' 'No rotation.'
 'Clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise throughout.']",,"In which direction(s) does pen rotate around the red center?
Options: 
A: Counter-clockwise then clockwise.
B: No rotation.
C: Clockwise throughout.
D: Clockwise then counter-clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",C,videos/object/0365-00.mp4
B,B,In which direction(s) does the pointer rotate on the speedometer?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0366-00,"['No rotation.' 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=tvFPcQ_4BqQ,"In which direction(s) does the pointer rotate on the speedometer?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Counter-clockwise throughout.
D: Clockwise then counter-clockwise.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",B,videos/simulated/0366-00.mp4
C,C,In which direction(s) does the shadow of the fan blade rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0367-00,"['Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'Clockwise throughout.' 'No rotation.'
 'Counter-clockwise then clockwise.']",,"In which direction(s) does the shadow of the fan blade rotate?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise throughout.
C: Clockwise throughout.
D: No rotation.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",C,videos/object/0367-00.mp4
C,C,In which direction(s) does the fan blade rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0368-00,"['Clockwise throughout.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.' 'No rotation.'
 'Clockwise then counter-clockwise.']",,"In which direction(s) does the fan blade rotate?
Options: 
A: Clockwise throughout.
B: Counter-clockwise then clockwise.
C: Counter-clockwise throughout.
D: No rotation.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",C,videos/object/0368-00.mp4
E,E,In which direction(s) does the wheel rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,,0257-03,"['No rotation.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=iaauRiRX4do&t=24s,"In which direction(s) does the wheel rotate?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Clockwise then counter-clockwise.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",E,videos/object/0257-03.mp4
B,D,In which direction(s) does the dog walk?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0217-00,"['Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.'
 'Clockwise throughout.' 'Counter-clockwise throughout.' 'No rotation.']",https://www.youtube.com/watch?v=cyaRkOXDhOk,"In which direction(s) does the dog walk?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise then clockwise.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: No rotation. 
Pick the best suited option.",D,videos/object/0217-00.mp4
B,B,In which direction(s) does the dog walk?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,1,,0217-01,"['Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'No rotation.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=cyaRkOXDhOk,"In which direction(s) does the dog walk?
Options: 
A: Clockwise then counter-clockwise.
B: Clockwise throughout.
C: No rotation.
D: Counter-clockwise then clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",B,videos/object/0217-01.mp4
E,E,In which direction(s) does cube rotate?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,,0219-00,"['Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.' 'No rotation.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=fZYfX9VvN8M,"In which direction(s) does cube rotate?
Options: 
A: Clockwise then counter-clockwise.
B: Clockwise throughout.
C: Counter-clockwise then clockwise.
D: No rotation.
E: Counter-clockwise throughout. 
Pick the best suited option.",E,videos/simulated/0219-00.mp4
E,B,In which direction(s) does cube rotate?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0219-01,"['Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'No rotation.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=fZYfX9VvN8M,"In which direction(s) does cube rotate?
Options: 
A: Clockwise then counter-clockwise.
B: Clockwise throughout.
C: No rotation.
D: Counter-clockwise then clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",B,videos/simulated/0219-01.mp4
C,C,In which direction(s) does the toy car move?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0801-00,"['Clockwise throughout.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.' 'Clockwise then counter-clockwise.'
 'No rotation.']",https://www.youtube.com/results?search_query=omni+wheel&sp=EgIwAQ%253D%253D,"In which direction(s) does the toy car move?
Options: 
A: Clockwise throughout.
B: Counter-clockwise then clockwise.
C: Counter-clockwise throughout.
D: Clockwise then counter-clockwise.
E: No rotation. 
Pick the best suited option.",C,videos/object/0801-00.mp4
D,D,In which direction(s) does the car move?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0801-01,"['No rotation.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/results?search_query=omni+wheel&sp=EgIwAQ%253D%253D,"In which direction(s) does the car move?
Options: 
A: No rotation.
B: Counter-clockwise then clockwise.
C: Counter-clockwise throughout.
D: Clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",D,videos/object/0801-01.mp4
E,D,What is the ball-wheel's direction(s) of rotation?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0803-00,"['Clockwise then counter-clockwise.' 'No rotation.'
 'Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=h1DwaOv8jcg,"What is the ball-wheel's direction(s) of rotation?
Options: 
A: Clockwise then counter-clockwise.
B: No rotation.
C: Counter-clockwise then clockwise.
D: Clockwise throughout.
E: Counter-clockwise throughout. 
Pick the best suited option.",D,videos/object/0803-00.mp4
D,C,What is the car's direction(s) of rotation?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0804-00,"['No rotation.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise throughout.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=ZrvqwkFwUSc,"What is the car's direction(s) of rotation?
Options: 
A: No rotation.
B: Clockwise then counter-clockwise.
C: Counter-clockwise throughout.
D: Clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",C,videos/object/0804-00.mp4
C,A,In which direction(s) does the toy car move?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0804-01,"['Clockwise throughout.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.' 'No rotation.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=ZrvqwkFwUSc,"In which direction(s) does the toy car move?
Options: 
A: Clockwise throughout.
B: Counter-clockwise then clockwise.
C: Counter-clockwise throughout.
D: No rotation.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",A,videos/object/0804-01.mp4
D,C,What is the toy car's direction(s) of rotation?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0806-00,"['No rotation.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=nvL9_OthABs,"What is the toy car's direction(s) of rotation?
Options: 
A: No rotation.
B: Counter-clockwise then clockwise.
C: Counter-clockwise throughout.
D: Clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",C,videos/object/0806-00.mp4
E,B,What is the toy car's direction(s) of rotation?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0806-01,"['Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'No rotation.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=nvL9_OthABs,"What is the toy car's direction(s) of rotation?
Options: 
A: Counter-clockwise then clockwise.
B: Clockwise throughout.
C: No rotation.
D: Counter-clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",B,videos/object/0806-01.mp4
C,A,In which direction(s) does the toy car rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0808-00,"['Clockwise throughout.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.' 'No rotation.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=ziDyUn1uNus,"In which direction(s) does the toy car rotate?
Options: 
A: Clockwise throughout.
B: Counter-clockwise then clockwise.
C: Counter-clockwise throughout.
D: No rotation.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",A,videos/object/0808-00.mp4
D,C,In which direction(s) does the toy car rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0808-01,"['No rotation.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise throughout.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=ziDyUn1uNus,"In which direction(s) does the toy car rotate?
Options: 
A: No rotation.
B: Clockwise then counter-clockwise.
C: Counter-clockwise throughout.
D: Clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",C,videos/object/0808-01.mp4
E,C,In which direction(s) does the toy car rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0810-00,"['Clockwise then counter-clockwise.' 'No rotation.'
 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=ziDyUn1uNus,"In which direction(s) does the toy car rotate?
Options: 
A: Clockwise then counter-clockwise.
B: No rotation.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",C,videos/object/0810-00.mp4
C,A,In which direction(s) does the toy car rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0810-01,"['Counter-clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Clockwise throughout.' 'No rotation.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=ziDyUn1uNus,"In which direction(s) does the toy car rotate?
Options: 
A: Counter-clockwise throughout.
B: Clockwise then counter-clockwise.
C: Clockwise throughout.
D: No rotation.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",A,videos/object/0810-01.mp4
B,B,What direction(s) is the wheel rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0812-00,"['Counter-clockwise then clockwise.' 'No rotation.'
 'Clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise throughout.']",https://systemsorienteddesign.net/reinventing-the-wheel/,"What direction(s) is the wheel rotating?
Options: 
A: Counter-clockwise then clockwise.
B: No rotation.
C: Clockwise throughout.
D: Clockwise then counter-clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",B,videos/object/0812-00.mp4
B,A,What is the wheel's direction(s) of rotation?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0813-00,"['Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'No rotation.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=3n3-twoG644,"What is the wheel's direction(s) of rotation?
Options: 
A: Clockwise throughout.
B: Counter-clockwise throughout.
C: Counter-clockwise then clockwise.
D: No rotation.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",A,videos/simulated/0813-00.mp4
E,C,What is the toy car's direction(s) of rotation?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0814-00,"['Clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise throughout.' 'Counter-clockwise then clockwise.'
 'No rotation.']",https://www.youtube.com/watch?v=h-HGBsZkFu8,"What is the toy car's direction(s) of rotation?
Options: 
A: Clockwise throughout.
B: Clockwise then counter-clockwise.
C: Counter-clockwise throughout.
D: Counter-clockwise then clockwise.
E: No rotation. 
Pick the best suited option.",C,videos/object/0814-00.mp4
C,B,In which direction(s) does the toy car rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0814-01,"['No rotation.' 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=h-HGBsZkFu8,"In which direction(s) does the toy car rotate?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Counter-clockwise throughout.
D: Counter-clockwise then clockwise.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",B,videos/object/0814-01.mp4
D,E,In which direction(s) does wheel rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,,0816-00,"['No rotation.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=o_AefREq5jk,"In which direction(s) does wheel rotate?
Options: 
A: No rotation.
B: Clockwise then counter-clockwise.
C: Counter-clockwise then clockwise.
D: Clockwise throughout.
E: Counter-clockwise throughout. 
Pick the best suited option.",E,videos/object/0816-00.mp4
