a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
D,B,How does the frequency at which the infinity-shape is drawn vary over time?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,human,0920-01,['Constant speed.' 'Decelerating.' 'Not moving at all.' 'Accelerating.'],,"How does the frequency at which the infinity-shape is drawn vary over time?
Options: 
A: Constant speed.
B: Decelerating.
C: Not moving at all.
D: Accelerating. 
Pick the best suited option.",B,videos/human/0920-01.mp4
C,B,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0919-00,['Constant speed.' 'Accelerating.' 'Not moving at all.' 'Decelerating.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Constant speed.
B: Accelerating.
C: Not moving at all.
D: Decelerating. 
Pick the best suited option.",B,videos/object/0919-00.mp4
C,B,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0919-01,['Constant speed.' 'Decelerating.' 'Not moving at all.' 'Accelerating.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Constant speed.
B: Decelerating.
C: Not moving at all.
D: Accelerating. 
Pick the best suited option.",B,videos/object/0919-01.mp4
D,D,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0917-00,['Decelerating.' 'Not moving at all.' 'Constant speed.' 'Accelerating.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Decelerating.
B: Not moving at all.
C: Constant speed.
D: Accelerating. 
Pick the best suited option.",D,videos/object/0917-00.mp4
C,A,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0917-01,['Decelerating.' 'Constant speed.' 'Accelerating.' 'Not moving at all.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Decelerating.
B: Constant speed.
C: Accelerating.
D: Not moving at all. 
Pick the best suited option.",A,videos/object/0917-01.mp4
D,D,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0915-00,['Not moving at all.' 'Constant speed.' 'Decelerating.' 'Accelerating.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Not moving at all.
B: Constant speed.
C: Decelerating.
D: Accelerating. 
Pick the best suited option.",D,videos/object/0915-00.mp4
D,D,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0915-01,['Accelerating.' 'Constant speed.' 'Not moving at all.' 'Decelerating.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Accelerating.
B: Constant speed.
C: Not moving at all.
D: Decelerating. 
Pick the best suited option.",D,videos/object/0915-01.mp4
C,B,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0914-00,['Constant speed.' 'Accelerating.' 'Decelerating.' 'Not moving at all.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Constant speed.
B: Accelerating.
C: Decelerating.
D: Not moving at all. 
Pick the best suited option.",B,videos/object/0914-00.mp4
C,A,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0914-01,['Decelerating.' 'Not moving at all.' 'Accelerating.' 'Constant speed.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Decelerating.
B: Not moving at all.
C: Accelerating.
D: Constant speed. 
Pick the best suited option.",A,videos/object/0914-01.mp4
D,D,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0913-00,['Constant speed.' 'Decelerating.' 'Not moving at all.' 'Accelerating.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Constant speed.
B: Decelerating.
C: Not moving at all.
D: Accelerating. 
Pick the best suited option.",D,videos/object/0913-00.mp4
B,B,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0913-01,['Accelerating.' 'Decelerating.' 'Constant speed.' 'Not moving at all.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Accelerating.
B: Decelerating.
C: Constant speed.
D: Not moving at all. 
Pick the best suited option.",B,videos/object/0913-01.mp4
C,A,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0912-00,['Accelerating.' 'Not moving at all.' 'Decelerating.' 'Constant speed.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Accelerating.
B: Not moving at all.
C: Decelerating.
D: Constant speed. 
Pick the best suited option.",A,videos/object/0912-00.mp4
C,C,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0912-01,['Constant speed.' 'Accelerating.' 'Decelerating.' 'Not moving at all.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Constant speed.
B: Accelerating.
C: Decelerating.
D: Not moving at all. 
Pick the best suited option.",C,videos/object/0912-01.mp4
C,C,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0911-00,['Not moving at all.' 'Decelerating.' 'Accelerating.' 'Constant speed.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Not moving at all.
B: Decelerating.
C: Accelerating.
D: Constant speed. 
Pick the best suited option.",C,videos/object/0911-00.mp4
D,D,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0911-01,['Accelerating.' 'Constant speed.' 'Not moving at all.' 'Decelerating.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Accelerating.
B: Constant speed.
C: Not moving at all.
D: Decelerating. 
Pick the best suited option.",D,videos/object/0911-01.mp4
C,C,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0910-00,['Decelerating.' 'Not moving at all.' 'Accelerating.' 'Constant speed.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Decelerating.
B: Not moving at all.
C: Accelerating.
D: Constant speed. 
Pick the best suited option.",C,videos/object/0910-00.mp4
C,C,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0910-01,['Accelerating.' 'Not moving at all.' 'Decelerating.' 'Constant speed.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Accelerating.
B: Not moving at all.
C: Decelerating.
D: Constant speed. 
Pick the best suited option.",C,videos/object/0910-01.mp4
D,B,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0909-00,['Not moving at all.' 'Accelerating.' 'Constant speed.' 'Decelerating.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Not moving at all.
B: Accelerating.
C: Constant speed.
D: Decelerating. 
Pick the best suited option.",B,videos/object/0909-00.mp4
C,A,How does the frequency of the laser pointer movement change?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0909-01,['Decelerating.' 'Not moving at all.' 'Accelerating.' 'Constant speed.'],,"How does the frequency of the laser pointer movement change?
Options: 
A: Decelerating.
B: Not moving at all.
C: Accelerating.
D: Constant speed. 
Pick the best suited option.",A,videos/object/0909-01.mp4
D,C,What is the pattern of the pendulum's movement speed throughout the entire video?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0254-03,['Not moving at all.' 'Constant speed.' 'Accelerating.' 'Decelerating.'],https://www.youtube.com/watch?v=QA1ZAMtxbBA,"What is the pattern of the pendulum's movement speed throughout the entire video?
Options: 
A: Not moving at all.
B: Constant speed.
C: Accelerating.
D: Decelerating. 
Pick the best suited option.",C,videos/object/0254-03.mp4
D,B,What is the pattern of the man's rotation speed throughout the entire video?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0256-03,['Constant speed.' 'Decelerating.' 'Not moving at all.' 'Accelerating.'],https://www.youtube.com/watch?v=_eMH07Tghs0,"What is the pattern of the man's rotation speed throughout the entire video?
Options: 
A: Constant speed.
B: Decelerating.
C: Not moving at all.
D: Accelerating. 
Pick the best suited option.",B,videos/object/0256-03.mp4
D,A,What is the object's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0262-05,['Accelerating.' 'Constant speed.' 'Not moving at all.' 'Decelerating.'],https://www.youtube.com/watch?v=mu9jAHgDjQg,"What is the object's rotational speed pattern?
Options: 
A: Accelerating.
B: Constant speed.
C: Not moving at all.
D: Decelerating. 
Pick the best suited option.",A,videos/object/0262-05.mp4
D,A,What is the object's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0262-06,['Decelerating.' 'Not moving at all.' 'Accelerating.' 'Constant speed.'],https://www.youtube.com/watch?v=mu9jAHgDjQg,"What is the object's rotational speed pattern?
Options: 
A: Decelerating.
B: Not moving at all.
C: Accelerating.
D: Constant speed. 
Pick the best suited option.",A,videos/object/0262-06.mp4
C,D,What is the object's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0263-05,['Not moving at all.' 'Decelerating.' 'Constant speed.' 'Accelerating.'],https://www.youtube.com/watch?v=sqk4SNdnjRk,"What is the object's rotational speed pattern?
Options: 
A: Not moving at all.
B: Decelerating.
C: Constant speed.
D: Accelerating. 
Pick the best suited option.",D,videos/object/0263-05.mp4
D,B,What is the object's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0263-06,['Not moving at all.' 'Decelerating.' 'Accelerating.' 'Constant speed.'],https://www.youtube.com/watch?v=sqk4SNdnjRk,"What is the object's rotational speed pattern?
Options: 
A: Not moving at all.
B: Decelerating.
C: Accelerating.
D: Constant speed. 
Pick the best suited option.",B,videos/object/0263-06.mp4
B,B,What is the object's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0265-05,['Decelerating.' 'Accelerating.' 'Constant speed.' 'Not moving at all.'],https://www.youtube.com/watch?v=2xZLqW4iH7A,"What is the object's rotational speed pattern?
Options: 
A: Decelerating.
B: Accelerating.
C: Constant speed.
D: Not moving at all. 
Pick the best suited option.",B,videos/object/0265-05.mp4
C,A,What is balls' speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0266-03,['Decelerating.' 'Not moving at all.' 'Accelerating.' 'Constant speed.'],https://www.youtube.com/watch?v=QUS5BuJsqEo,"What is balls' speed pattern?
Options: 
A: Decelerating.
B: Not moving at all.
C: Accelerating.
D: Constant speed. 
Pick the best suited option.",A,videos/object/0266-03.mp4
C,B,What is the disk's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0268-03,['Constant speed.' 'Accelerating.' 'Decelerating.' 'Not moving at all.'],https://www.youtube.com/watch?v=WdcfWf07UIg,"What is the disk's rotational speed pattern?
Options: 
A: Constant speed.
B: Accelerating.
C: Decelerating.
D: Not moving at all. 
Pick the best suited option.",B,videos/object/0268-03.mp4
C,C,What is the disk's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0268-04,['Constant speed.' 'Accelerating.' 'Decelerating.' 'Not moving at all.'],https://www.youtube.com/watch?v=WdcfWf07UIg,"What is the disk's rotational speed pattern?
Options: 
A: Constant speed.
B: Accelerating.
C: Decelerating.
D: Not moving at all. 
Pick the best suited option.",C,videos/object/0268-04.mp4
C,C,What is the disk's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0268-01,['Not moving at all.' 'Decelerating.' 'Constant speed.' 'Accelerating.'],https://www.youtube.com/watch?v=WdcfWf07UIg,"What is the disk's rotational speed pattern?
Options: 
A: Not moving at all.
B: Decelerating.
C: Constant speed.
D: Accelerating. 
Pick the best suited option.",C,videos/object/0268-01.mp4
A,A,What is the wheel's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0270-02,['Accelerating.' 'Not moving at all.' 'Decelerating.' 'Constant speed.'],https://www.youtube.com/watch?v=HWpYlNDlzK4,"What is the wheel's rotational speed pattern?
Options: 
A: Accelerating.
B: Not moving at all.
C: Decelerating.
D: Constant speed. 
Pick the best suited option.",A,videos/object/0270-02.mp4
A,C,What is the wheel's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0270-01,['Accelerating.' 'Not moving at all.' 'Constant speed.' 'Decelerating.'],https://www.youtube.com/watch?v=HWpYlNDlzK4,"What is the wheel's rotational speed pattern?
Options: 
A: Accelerating.
B: Not moving at all.
C: Constant speed.
D: Decelerating. 
Pick the best suited option.",C,videos/object/0270-01.mp4
B,B,What is the athlete's leg's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0289-02,['Decelerating.' 'Accelerating.' 'Not moving at all.' 'Constant speed.'],https://www.youtube.com/watch?v=x1uOtX8mYJo,"What is the athlete's leg's rotational speed pattern?
Options: 
A: Decelerating.
B: Accelerating.
C: Not moving at all.
D: Constant speed. 
Pick the best suited option.",B,videos/object/0289-02.mp4
B,D,What is engine's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0313-00,['Decelerating.' 'Constant speed.' 'Accelerating.' 'Not moving at all.'],https://www.youtube.com/watch?v=D3_0-QpavbI,"What is engine's speed pattern?
Options: 
A: Decelerating.
B: Constant speed.
C: Accelerating.
D: Not moving at all. 
Pick the best suited option.",D,videos/object/0313-00.mp4
A,D,What is the disk's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0326-05,['Constant speed.' 'Not moving at all.' 'Decelerating.' 'Accelerating.'],https://www.youtube.com/watch?v=VOOVtEjHqjw,"What is the disk's rotational speed pattern?
Options: 
A: Constant speed.
B: Not moving at all.
C: Decelerating.
D: Accelerating. 
Pick the best suited option.",D,videos/object/0326-05.mp4
C,D,What is the washing machine agitator's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0357-00,['Decelerating.' 'Accelerating.' 'Constant speed.' 'Not moving at all.'],https://www.youtube.com/watch?v=_OwoQEl_ii0,"What is the washing machine agitator's rotational speed pattern?
Options: 
A: Decelerating.
B: Accelerating.
C: Constant speed.
D: Not moving at all. 
Pick the best suited option.",D,videos/object/0357-00.mp4
C,B,What is the fan blade's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0368-02,['Constant speed.' 'Accelerating.' 'Decelerating.' 'Not moving at all.'],,"What is the fan blade's rotational speed pattern?
Options: 
A: Constant speed.
B: Accelerating.
C: Decelerating.
D: Not moving at all. 
Pick the best suited option.",B,videos/object/0368-02.mp4
D,A,What is the fan blade's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0368-03,['Decelerating.' 'Not moving at all.' 'Accelerating.' 'Constant speed.'],,"What is the fan blade's rotational speed pattern?
Options: 
A: Decelerating.
B: Not moving at all.
C: Accelerating.
D: Constant speed. 
Pick the best suited option.",A,videos/object/0368-03.mp4
A,B,What is the person's walking speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0526-03,['Constant speed.' 'Accelerating.' 'Not moving at all.' 'Decelerating.'],,"What is the person's walking speed pattern?
Options: 
A: Constant speed.
B: Accelerating.
C: Not moving at all.
D: Decelerating. 
Pick the best suited option.",B,videos/object/0526-03.mp4
A,D,What is the trend in the camera's movement speed across the entire video?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",velocity&frequency,3,object,0237-01,['Constant speed.' 'Decelerating.' 'Not moving at all.' 'Accelerating.'],https://www.youtube.com/watch?v=CP5k2gRabvc,"What is the trend in the camera's movement speed across the entire video?
Options: 
A: Constant speed.
B: Decelerating.
C: Not moving at all.
D: Accelerating. 
Pick the best suited option.",D,videos/object/0237-01.mp4
C,B,What is the trend in the camera's movement speed across the entire video?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0237-02,['Not moving at all.' 'Decelerating.' 'Constant speed.' 'Accelerating.'],https://www.youtube.com/watch?v=CP5k2gRabvc,"What is the trend in the camera's movement speed across the entire video?
Options: 
A: Not moving at all.
B: Decelerating.
C: Constant speed.
D: Accelerating. 
Pick the best suited option.",B,videos/object/0237-02.mp4
C,C,What is the cat's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0243-00,['Accelerating.' 'Constant speed.' 'Not moving at all.' 'Decelerating.'],https://www.youtube.com/watch?v=ExnWRuniooY,"What is the cat's speed pattern?
Options: 
A: Accelerating.
B: Constant speed.
C: Not moving at all.
D: Decelerating. 
Pick the best suited option.",C,videos/object/0243-00.mp4
D,D,What is the hula hoop's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0258-03,['Not moving at all.' 'Decelerating.' 'Constant speed.' 'Accelerating.'],https://www.youtube.com/watch?v=oyvYvruZfmw,"What is the hula hoop's rotational speed pattern?
Options: 
A: Not moving at all.
B: Decelerating.
C: Constant speed.
D: Accelerating. 
Pick the best suited option.",D,videos/object/0258-03.mp4
C,B,What is the hula hoop's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0258-04,['Constant speed.' 'Decelerating.' 'Accelerating.' 'Not moving at all.'],https://www.youtube.com/watch?v=oyvYvruZfmw,"What is the hula hoop's rotational speed pattern?
Options: 
A: Constant speed.
B: Decelerating.
C: Accelerating.
D: Not moving at all. 
Pick the best suited option.",B,videos/object/0258-04.mp4
A,A,What is the athlete's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0261-01,['Accelerating.' 'Not moving at all.' 'Decelerating.' 'Constant speed.'],https://www.youtube.com/watch?v=P6UwokP8BEg,"What is the athlete's rotational speed pattern?
Options: 
A: Accelerating.
B: Not moving at all.
C: Decelerating.
D: Constant speed. 
Pick the best suited option.",A,videos/object/0261-01.mp4
B,D,What is the merry-go-round's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0264-03,['Not moving at all.' 'Constant speed.' 'Decelerating.' 'Accelerating.'],https://www.youtube.com/watch?v=7Da7b4gyRp4,"What is the merry-go-round's rotational speed pattern?
Options: 
A: Not moving at all.
B: Constant speed.
C: Decelerating.
D: Accelerating. 
Pick the best suited option.",D,videos/object/0264-03.mp4
D,C,What is the merry-go-round's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0264-04,['Accelerating.' 'Not moving at all.' 'Decelerating.' 'Constant speed.'],https://www.youtube.com/watch?v=7Da7b4gyRp4,"What is the merry-go-round's rotational speed pattern?
Options: 
A: Accelerating.
B: Not moving at all.
C: Decelerating.
D: Constant speed. 
Pick the best suited option.",C,videos/object/0264-04.mp4
A,C,What is the merry-go-round's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0264-01,['Constant speed.' 'Decelerating.' 'Not moving at all.' 'Accelerating.'],https://www.youtube.com/watch?v=7Da7b4gyRp4,"What is the merry-go-round's rotational speed pattern?
Options: 
A: Constant speed.
B: Decelerating.
C: Not moving at all.
D: Accelerating. 
Pick the best suited option.",C,videos/object/0264-01.mp4
C,B,What is balls' speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0266-01,['Accelerating.' 'Constant speed.' 'Decelerating.' 'Not moving at all.'],https://www.youtube.com/watch?v=QUS5BuJsqEo,"What is balls' speed pattern?
Options: 
A: Accelerating.
B: Constant speed.
C: Decelerating.
D: Not moving at all. 
Pick the best suited option.",B,videos/object/0266-01.mp4
C,C,What is the moon's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0273-00,['Accelerating.' 'Not moving at all.' 'Constant speed.' 'Decelerating.'],https://www.youtube.com/watch?v=MrzWzMUhQfw,"What is the moon's rotational speed pattern?
Options: 
A: Accelerating.
B: Not moving at all.
C: Constant speed.
D: Decelerating. 
Pick the best suited option.",C,videos/object/0273-00.mp4
B,C,What is the moon's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0273-02,['Decelerating.' 'Constant speed.' 'Accelerating.' 'Not moving at all.'],https://www.youtube.com/watch?v=MrzWzMUhQfw,"What is the moon's rotational speed pattern?
Options: 
A: Decelerating.
B: Constant speed.
C: Accelerating.
D: Not moving at all. 
Pick the best suited option.",C,videos/object/0273-02.mp4
A,D,What is the moon's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0273-03,['Constant speed.' 'Not moving at all.' 'Accelerating.' 'Decelerating.'],https://www.youtube.com/watch?v=MrzWzMUhQfw,"What is the moon's rotational speed pattern?
Options: 
A: Constant speed.
B: Not moving at all.
C: Accelerating.
D: Decelerating. 
Pick the best suited option.",D,videos/object/0273-03.mp4
C,A,What is the second hand's rotational speed pattern on the watch?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0291-04,['Accelerating.' 'Decelerating.' 'Constant speed.' 'Not moving at all.'],https://www.youtube.com/watch?v=xyCQFLOSWGc,"What is the second hand's rotational speed pattern on the watch?
Options: 
A: Accelerating.
B: Decelerating.
C: Constant speed.
D: Not moving at all. 
Pick the best suited option.",A,videos/object/0291-04.mp4
D,C,What is the second hand's rotational speed pattern on the watch?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0291-00,['Not moving at all.' 'Decelerating.' 'Constant speed.' 'Accelerating.'],https://www.youtube.com/watch?v=xyCQFLOSWGc,"What is the second hand's rotational speed pattern on the watch?
Options: 
A: Not moving at all.
B: Decelerating.
C: Constant speed.
D: Accelerating. 
Pick the best suited option.",C,videos/object/0291-00.mp4
A,A,What is the school of fish's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0319-00,['Constant speed.' 'Decelerating.' 'Not moving at all.' 'Accelerating.'],https://www.youtube.com/watch?v=3oMFX_2IG8U,"What is the school of fish's speed pattern?
Options: 
A: Constant speed.
B: Decelerating.
C: Not moving at all.
D: Accelerating. 
Pick the best suited option.",A,videos/object/0319-00.mp4
D,B,What is the school of fish's speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0319-04,['Not moving at all.' 'Accelerating.' 'Decelerating.' 'Constant speed.'],https://www.youtube.com/watch?v=3oMFX_2IG8U,"What is the school of fish's speed pattern?
Options: 
A: Not moving at all.
B: Accelerating.
C: Decelerating.
D: Constant speed. 
Pick the best suited option.",B,videos/object/0319-04.mp4
C,C,What is the school of fish's speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0319-01,['Decelerating.' 'Accelerating.' 'Constant speed.' 'Not moving at all.'],https://www.youtube.com/watch?v=3oMFX_2IG8U,"What is the school of fish's speed pattern?
Options: 
A: Decelerating.
B: Accelerating.
C: Constant speed.
D: Not moving at all. 
Pick the best suited option.",C,videos/object/0319-01.mp4
C,D,What is the disk's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0345-02,['Constant speed.' 'Not moving at all.' 'Accelerating.' 'Decelerating.'],https://www.youtube.com/watch?v=oCg1tK4arNM,"What is the disk's rotational speed pattern?
Options: 
A: Constant speed.
B: Not moving at all.
C: Accelerating.
D: Decelerating. 
Pick the best suited option.",D,videos/object/0345-02.mp4
D,D,What is the wheel's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0350-00,['Accelerating.' 'Decelerating.' 'Not moving at all.' 'Constant speed.'],https://www.youtube.com/watch?v=thTAGT4pwzM,"What is the wheel's rotational speed pattern?
Options: 
A: Accelerating.
B: Decelerating.
C: Not moving at all.
D: Constant speed. 
Pick the best suited option.",D,videos/object/0350-00.mp4
D,D,What is pen's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0365-02,['Not moving at all.' 'Constant speed.' 'Decelerating.' 'Accelerating.'],,"What is pen's speed pattern?
Options: 
A: Not moving at all.
B: Constant speed.
C: Decelerating.
D: Accelerating. 
Pick the best suited option.",D,videos/object/0365-02.mp4
C,A,What is the camera's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",velocity&frequency,0,object,0377-01,['Accelerating.' 'Decelerating.' 'Constant speed.' 'Not moving at all.'],https://www.youtube.com/watch?v=mMRNS3XJmgU,"What is the camera's speed pattern?
Options: 
A: Accelerating.
B: Decelerating.
C: Constant speed.
D: Not moving at all. 
Pick the best suited option.",A,videos/object/0377-01.mp4
B,D,What is the camera's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",velocity&frequency,3,object,0377-02,['Not moving at all.' 'Constant speed.' 'Accelerating.' 'Decelerating.'],https://www.youtube.com/watch?v=mMRNS3XJmgU,"What is the camera's speed pattern?
Options: 
A: Not moving at all.
B: Constant speed.
C: Accelerating.
D: Decelerating. 
Pick the best suited option.",D,videos/object/0377-02.mp4
B,C,What is the camera's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",velocity&frequency,2,object,0387-00,['Accelerating.' 'Constant speed.' 'Not moving at all.' 'Decelerating.'],https://www.youtube.com/watch?v=0zCm_-NuTu4,"What is the camera's speed pattern?
Options: 
A: Accelerating.
B: Constant speed.
C: Not moving at all.
D: Decelerating. 
Pick the best suited option.",C,videos/object/0387-00.mp4
